,t,x1,x2,u
40,1,-4.192193412,-2.206505836,13.90185189
0,0,1.942329526,-5.601703168,0
4,0.1,1.471227777,-3.849529835,12.81071584
8,0.2,1.131040551,-2.968889565,5.404530448
12,0.3,0.86247055,-2.411793842,2.885257215
16,0.4,0.697913123,-0.904472535,13.4276388
20,0.5,0.523557936,-2.555124911,-18.25007562
24,0.6,0.313312759,-1.664617937,6.802617966
28,0.7,0.105232501,-2.483344059,-10.26806379
32,0.8,-0.159674186,-2.809357048,-5.909196769
36,0.9,-0.4531034,-3.055131659,-5.392038245
40,1,-0.818644149,-4.236005377,-15.46414467
0,0,-4.516342783,-16.23221279,0
4,0.1,-5.992519022,-13.33951557,14.16520973
8,0.2,-7.188410706,-10.62357623,15.20047658
12,0.3,-8.185574433,-9.341069843,2.853426619
16,0.4,-8.993030489,-6.849569365,16.84044422
20,0.5,-9.684148124,-6.970763775,-8.123120454
24,0.6,-10.30107713,-5.394089809,9.597449628
28,0.7,-10.84348178,-5.453021271,-6.013361178
32,0.8,-11.42676463,-6.200185084,-13.30446663
36,0.9,-12.02548368,-5.781178195,-1.797121607
40,1,-12.49892261,-3.721915659,15.85823609
0,0,2.713136815,-5.279614992,0
4,0.1,2.132152958,-6.322680627,-16.24049492
8,0.2,1.49185915,-6.48056456,-7.981777407
12,0.3,0.842330328,-6.509529214,-6.784934752
16,0.4,0.196289973,-6.412888299,-5.493994406
20,0.5,-0.498818135,-7.471631089,-17.53850898
24,0.6,-1.149818091,-5.579891775,12.40739358
28,0.7,-1.618854572,-3.829997891,12.80857402
32,0.8,-1.900596988,-1.838044126,17.1021135
36,0.9,-2.09553079,-2.056983516,-4.138731921
40,1,-2.32344597,-2.494037085,-6.649687494
0,0,-5.486137147,-10.64697075,0
4,0.1,-6.55390504,-10.70738045,-11.28177599
8,0.2,-7.648254116,-11.17186102,-15.58829647
12,0.3,-8.647688538,-8.855428178,13.16998425
16,0.4,-9.581004705,-9.795234348,-18.73122337
20,0.5,-10.50564346,-8.715532805,1.550627863
24,0.6,-11.32694425,-7.726956545,1.672754685
28,0.7,-12.1117398,-7.964987791,-10.22826789
32,0.8,-12.91234257,-8.045722325,-8.813373077
36,0.9,-13.76516477,-8.994904561,-18.02004433
40,1,-14.63335095,-8.379081071,-2.523626913
0,0,7.437952403,-14.5134873,0
4,0.1,6.013305316,-13.98820763,-8.993674159
8,0.2,4.62581289,-13.7653545,-11.64639297
12,0.3,3.226806634,-14.20740434,-18.41056095
16,0.4,1.915395338,-12.05666133,8.393317122
20,0.5,0.734033612,-11.57854054,-7.032409325
24,0.6,-0.383983329,-10.79485749,-3.343338939
28,0.7,-1.346725564,-8.4982575,13.33857756
32,0.8,-2.148335222,-7.549741613,1.469062293
36,0.9,-2.804551987,-5.606967865,12.86556983
40,1,-3.402659033,-6.342909409,-13.3404859
0,0,9.81492435,-15.69298003,0
4,0.1,8.267693084,-15.2588791,-11.1313034
8,0.2,6.799448007,-14.12491862,-3.342845964
12,0.3,5.40536093,-13.76285629,-10.32024748
16,0.4,4.046832116,-13.41354093,-10.09213448
20,0.5,2.847661728,-10.6164768,15.97893743
24,0.6,1.764015992,-11.04922664,-15.16395578
28,0.7,0.774054858,-8.787682161,12.71583343
32,0.8,-0.000466622,-6.736921091,12.76239591
36,0.9,-0.621852455,-5.707942361,4.075928967
40,1,-1.098672241,-3.859259602,13.71862973
0,0,1.474452027,-7.741392791,0
4,0.1,0.776243613,-6.247666777,7.955175998
8,0.2,0.157614699,-6.126923552,-4.978856885
12,0.3,-0.413438886,-5.307797964,2.480720034
16,0.4,-1.001713125,-6.43883927,-17.19315546
20,0.5,-1.626911592,-6.071255439,-2.576146353
24,0.6,-2.267223032,-6.724094517,-12.93150518
28,0.7,-2.832901701,-4.624466838,15.3394901
32,0.8,-3.349428603,-5.688342892,-15.80402957
36,0.9,-3.867177963,-4.683390711,4.872028213
40,1,-4.260190467,-3.201552549,10.88825659
0,0,1.940291335,-8.758195547,0
4,0.1,1.193011399,-6.229540393,17.81375219
8,0.2,0.517322921,-7.266942022,-17.13090107
12,0.3,-0.211288455,-7.304657022,-7.663263766
16,0.4,-0.963220269,-7.726942342,-11.74217134
20,0.5,-1.727936365,-7.569994937,-6.077686912
24,0.6,-2.511709781,-8.096696485,-13.10474963
28,0.7,-3.335419424,-8.372893839,-10.99906997
32,0.8,-4.086299975,-6.673043304,9.489699837
36,0.9,-4.647871725,-4.593052446,15.18419108
40,1,-5.111592203,-4.67990974,-5.505777722
0,0,-5.227208054,-13.80705072,0
4,0.1,-6.625220223,-14.14751912,-17.3848057
8,0.2,-7.988416203,-13.1333013,-3.489781618
12,0.3,-9.212979734,-11.38706836,5.216694098
16,0.4,-10.21966804,-8.789975382,15.90404675
20,0.5,-10.97825489,-6.421234043,16.1015449
24,0.6,-11.60832275,-6.184075277,-3.929091004
28,0.7,-12.12162551,-4.116434689,15.54337836
32,0.8,-12.43955288,-2.272834441,15.25672869
36,0.9,-12.69865635,-2.898803864,-8.850728927
40,1,-12.9434755,-2.012350774,6.416339465
0,0,-8.149281502,-11.56707201,0
4,0.1,-9.327476543,-11.98978478,-16.00907812
8,0.2,-10.45290397,-10.54287486,3.214824888
12,0.3,-11.50215264,-10.44375033,-9.501241352
16,0.4,-12.41639226,-7.883702479,16.45808227
20,0.5,-13.18256451,-7.447019425,-3.294891994
24,0.6,-13.97439507,-8.374142148,-17.18953275
28,0.7,-14.86701523,-9.460163819,-19.78641836
32,0.8,-15.71241535,-7.480822007,11.33941697
36,0.9,-16.46888496,-7.645820792,-9.214684008
40,1,-17.21064211,-7.196804472,-2.927408258
0,0,7.110997983,-14.33525989,0
4,0.1,5.709198068,-13.71113871,-7.776787382
8,0.2,4.448876921,-11.53160377,9.192137902
12,0.3,3.267893139,-12.07895094,-17.28330948
16,0.4,2.138664717,-10.53140562,4.183168938
20,0.5,1.226190406,-7.764193115,18.54738195
24,0.6,0.53261686,-6.134435898,9.36183671
28,0.7,-0.133737267,-7.17530178,-17.0722001
32,0.8,-0.833950026,-6.834630294,-3.595412718
36,0.9,-1.527705646,-7.037108052,-8.962333782
40,1,-2.122975144,-4.903830601,15.38007953
0,0,-8.194790547,-10.14821103,0
4,0.1,-9.215372943,-10.26154826,-11.33919626
8,0.2,-10.19683934,-9.382429286,-1.02347428
12,0.3,-11.16028502,-9.87822244,-14.59238832
16,0.4,-12.18775002,-10.65808199,-18.07324545
20,0.5,-13.17309778,-9.075249481,5.974847413
24,0.6,-14.00638879,-7.614905709,6.270527631
28,0.7,-14.76928643,-7.642585679,-7.90577602
32,0.8,-15.56179915,-8.198406622,-13.48333665
36,0.9,-16.38163837,-8.198378302,-8.198109024
40,1,-17.08273263,-5.862432769,16.34851276
0,0,8.119558882,-16.934419,0
4,0.1,6.518182322,-15.12329263,2.097498124
8,0.2,5.145518456,-12.37576912,13.74859634
12,0.3,3.958240116,-11.38628631,-1.977955204
16,0.4,2.966375752,-8.499112516,18.95309425
20,0.5,2.225751788,-6.34919278,14.09295773
24,0.6,1.55815248,-6.992080382,-13.10486911
28,0.7,0.863679865,-6.898924256,-6.013164889
32,0.8,0.171331117,-6.947245492,-7.40669984
36,0.9,-0.496204382,-6.412377455,-1.326674614
40,1,-1.082928644,-5.33997814,4.856750522
0,0,5.116130066,-8.333669971,0
4,0.1,4.266188648,-8.659725047,-11.75996494
8,0.2,3.51907577,-6.321496501,15.91115668
12,0.3,2.940815343,-5.261377734,4.818583403
16,0.4,2.366240432,-6.214242075,-15.27439253
20,0.5,1.837722498,-4.386572667,12.99151475
24,0.6,1.366006103,-5.036917968,-11.22061697
28,0.7,0.797494029,-6.312074436,-18.43668542
32,0.8,0.210776181,-5.436866893,2.884896952
36,0.9,-0.231795686,-3.447717408,15.46577618
40,1,-0.581494079,-3.544635418,-4.466164026
0,0,-9.028229158,-10.2107167,0
4,0.1,-9.968461151,-8.62042364,6.500610635
8,0.2,-10.71737204,-6.394880273,14.76632482
12,0.3,-11.23823918,-4.061348402,18.12664723
16,0.4,-11.6303226,-3.784926221,-1.156612364
20,0.5,-11.97192792,-3.059272396,3.840485049
24,0.6,-12.29754356,-3.446586133,-7.129293715
28,0.7,-12.58265628,-2.275188428,8.862849788
32,0.8,-12.77862259,-1.6544811,4.247410223
36,0.9,-12.95270419,-1.824320822,-3.439213277
40,1,-13.15115356,-2.139415878,-5.13544427
0,0,1.01422448,-13.56312178,0
4,0.1,-0.204339601,-10.85331576,14.9124194
8,0.2,-1.160808076,-8.318297014,15.78550267
12,0.3,-2.025423783,-8.963269381,-15.09588074
16,0.4,-2.924894788,-9.025120046,-9.613216694
20,0.5,-3.86455464,-9.755899367,-16.70439174
24,0.6,-4.884078059,-10.62016694,-18.83790996
28,0.7,-5.866929318,-9.062809862,5.74505823
32,0.8,-6.719624476,-8.008659544,2.014551602
36,0.9,-7.45927666,-6.804450945,4.64556415
40,1,-8.083410032,-5.696676321,4.83641252
0,0,0.14150209,-5.014829982,0
4,0.1,-0.372093325,-5.253107694,-7.518731275
8,0.2,-0.876926305,-4.850264834,-1.019901199
12,0.3,-1.409185412,-5.779433731,-14.61428003
16,0.4,-1.914964082,-4.35979635,9.138587112
20,0.5,-2.288630717,-3.133963494,8.521662201
24,0.6,-2.654792469,-4.171974247,-14.04172505
28,0.7,-3.095833658,-4.641033192,-9.101001345
32,0.8,-3.580902028,-5.053461541,-8.974967184
36,0.9,-4.018003142,-3.71093249,9.054279377
40,1,-4.295658573,-1.872806473,15.60470585
0,0,-9.982339754,-8.549921686,0
4,0.1,-10.87871681,-9.36405292,-17.10508295
8,0.2,-11.78048798,-8.682724045,-2.204422929
12,0.3,-12.65355741,-8.77709194,-9.674373217
16,0.4,-13.44689884,-7.117393744,8.663567636
20,0.5,-14.1268548,-6.492144525,-0.547067405
24,0.6,-14.69777926,-4.952009341,9.692107228
28,0.7,-15.11541671,-3.426166108,11.08205785
32,0.8,-15.35879172,-1.473866911,17.08924191
36,0.9,-15.44919288,-0.352837014,10.30628736
40,1,-15.40814651,1.148742127,15.42625505
0,0,9.622303107,-8.451016477,0
4,0.1,8.79682745,-8.064930371,-4.393895511
8,0.2,7.995516402,-7.962989316,-6.993699935
12,0.3,7.232406185,-7.310094787,-1.102156877
16,0.4,6.603678677,-5.297984961,13.83382318
20,0.5,6.126917061,-4.254633644,5.665897012
24,0.6,5.665141196,-4.96897986,-11.76122081
28,0.7,5.269203357,-2.982873181,15.90168841
32,0.8,4.960905838,-3.17979571,-5.052200482
36,0.9,4.687334806,-2.306182725,6.000419526
40,1,4.424004799,-2.949694023,-9.068413052
0,0,6.094205131,-10.90431144,0
4,0.1,5.065390994,-9.692170285,1.83327016
8,0.2,4.205919663,-7.533232638,12.99466316
12,0.3,3.428124565,-8.014647092,-12.59209553
16,0.4,2.653229146,-7.491971103,-2.522194293
20,0.5,1.949491752,-6.597679153,1.90554556
24,0.6,1.368120843,-5.05543875,9.608694946
28,0.7,0.800452427,-6.277564203,-17.89793869
32,0.8,0.132232376,-7.073572243,-14.64228092
36,0.9,-0.537643279,-6.336227882,0.674687059
40,1,-1.18934929,-6.691964386,-10.07442515
0,0,6.725338634,-16.59509987,0
4,0.1,5.121386143,-15.50216252,-5.110151406
8,0.2,3.666963737,-13.61768827,4.300518491
12,0.3,2.45814001,-10.608924,17.99940544
16,0.4,1.503967741,-8.509505852,11.45245877
20,0.5,0.69867651,-7.61128659,0.929280309
24,0.6,-0.035923102,-7.089402264,-2.127152855
28,0.7,-0.674406299,-5.703358563,7.475605033
32,0.8,-1.141566166,-3.673661421,15.62537276
36,0.9,-1.460080832,-2.712646156,6.425005984
40,1,-1.675296014,-1.610031338,8.873996361
0,0,-7.808068232,-1.142550779,0
4,0.1,-7.900885123,-0.720814802,3.289190864
8,0.2,-8.058898927,-2.411291365,-18.48490367
12,0.3,-8.303538978,-2.480358723,-3.137074095
16,0.4,-8.524424764,-1.946257217,3.132157193
20,0.5,-8.726489966,-2.092608038,-3.484160223
24,0.6,-8.920335212,-1.789350339,1.094124528
28,0.7,-9.060444934,-1.025571623,6.236689938
32,0.8,-9.112539087,-0.032853981,9.406234893
36,0.9,-9.08902815,0.494288493,5.506534118
40,1,-9.007698008,1.121856605,7.088982533
0,0,-4.763497518,-10.74935992,0
4,0.1,-5.825349434,-10.49196756,-8.044595601
8,0.2,-6.73500406,-7.746868983,18.35443954
12,0.3,-7.391428398,-5.420386015,16.70058631
16,0.4,-7.869835028,-4.168606126,7.733732583
20,0.5,-8.289129709,-4.216489564,-4.671781193
24,0.6,-8.757982723,-5.145096506,-13.97459955
28,0.7,-9.285082954,-5.392780737,-7.747844621
32,0.8,-9.819871139,-5.304454821,-4.464622692
36,0.9,-10.3412267,-5.125636248,-3.425369899
40,1,-10.83076361,-4.67265039,-0.365510485
0,0,-2.132843876,-2.470993321,0
4,0.1,-2.372344753,-2.3215151,-0.900226559
8,0.2,-2.606644513,-2.363775871,-2.765605307
12,0.3,-2.820070132,-1.91226051,2.380897417
16,0.4,-3.016575671,-2.016119564,-3.003645925
20,0.5,-3.251320957,-2.667924564,-8.865502867
24,0.6,-3.462184418,-1.567679011,8.893820935
28,0.7,-3.552623777,-0.262851668,12.14387984
32,0.8,-3.598279468,-0.643912218,-4.26716242
36,0.9,-3.591855145,0.749184277,13.99520818
40,1,-3.605320794,-0.989523618,-17.52173544
0,0,-3.841413305,-8.52537555,0
4,0.1,-4.669682703,-8.04796789,-3.508617384
8,0.2,-5.463723808,-7.836380088,-5.824533034
12,0.3,-6.238603126,-7.664077498,-6.025767275
16,0.4,-7.007908293,-7.721076028,-8.263036972
20,0.5,-7.820783976,-8.523073224,-16.14872878
24,0.6,-8.724946601,-9.543180324,-19.24269725
28,0.7,-9.596576029,-7.916514816,7.550360799
32,0.8,-10.37221044,-7.601424076,-4.60543673
36,0.9,-11.11663636,-7.292246422,-4.352482655
40,1,-11.90355985,-8.4273087,-19.21985763
0,0,8.778213521,-5.319168541,0
4,0.1,8.25147865,-5.217227614,-4.247939443
8,0.2,7.722832092,-5.35343381,-6.648527536
12,0.3,7.144788917,-6.193432058,-14.18041423
16,0.4,6.556522346,-5.582086763,0.230787234
20,0.5,6.042883639,-4.705298079,3.631499769
24,0.6,5.669619907,-2.791861851,15.40172497
28,0.7,5.348867307,-3.609564045,-11.38454794
32,0.8,4.998626932,-3.398756334,-1.394326642
36,0.9,4.716127328,-2.270044483,8.462122471
40,1,4.441563215,-3.205646991,-12.10166621
0,0,-3.468493599,-17.66469464,0
4,0.1,-5.097881347,-14.96799778,10.6730911
8,0.2,-6.522111938,-13.5404033,0.03363891
12,0.3,-7.727362323,-10.61337999,17.21772924
16,0.4,-8.736588967,-9.588235772,0.159175783
20,0.5,-9.694964168,-9.57941525,-9.495546799
24,0.6,-10.52330377,-7.029862282,17.21213364
28,0.7,-11.09705489,-4.48752524,19.68585927
32,0.8,-11.55090705,-4.587846197,-5.541731157
36,0.9,-12.03877037,-5.159887847,-10.59904975
40,1,-12.49245044,-3.934139269,7.720685095
0,0,-7.544929089,-3.774610009,0
4,0.1,-7.836459629,-2.084170079,13.98909391
8,0.2,-7.95475356,-0.311252251,16.54623897
12,0.3,-8.034882541,-1.275263204,-10.44139935
16,0.4,-8.20391279,-2.091736157,-9.855032015
20,0.5,-8.455041942,-2.917093222,-10.76486217
24,0.6,-8.739076586,-2.766115541,-1.330569629
28,0.7,-9.051358009,-3.467819788,-10.1398567
32,0.8,-9.285484446,-1.251639134,19.82054217
36,0.9,-9.383392713,-0.715461032,4.382698344
40,1,-9.521002065,-2.015069474,-14.37217794
0,0,0.052181966,-18.19604328,0
4,0.1,-1.655487517,-15.9940403,4.943335017
8,0.2,-3.263590251,-16.16516282,-17.79225259
12,0.3,-4.715377594,-12.92458468,17.88790801
16,0.4,-6.023594546,-13.23458849,-16.18220766
20,0.5,-7.358755199,-13.46478853,-15.65360684
24,0.6,-8.721421231,-13.78322571,-16.81103214
28,0.7,-10.03461122,-12.50192552,-0.318897975
32,0.8,-11.31238296,-13.04446848,-18.20314707
36,0.9,-12.53719568,-11.47789106,3.41764705
40,1,-13.69913853,-11.75632629,-14.40378088
0,0,3.030134757,-7.436556277,0
4,0.1,2.413392997,-4.939883198,18.79931319
8,0.2,1.855207922,-6.20277365,-18.21075528
12,0.3,1.218511599,-6.525770413,-9.596930853
16,0.4,0.558837529,-6.665384492,-7.992881502
20,0.5,-0.094470294,-6.405109149,-3.930324783
24,0.6,-0.647551588,-4.685177482,11.66850372
28,0.7,-1.098861884,-4.346669318,-1.128021326
32,0.8,-1.512750648,-3.937917348,-0.051367929
36,0.9,-1.86822545,-3.184139573,3.98302972
40,1,-2.240022803,-4.2343076,-14.2196538
0,0,-2.583875494,-7.64499949,0
4,0.1,-3.289013674,-6.477223796,4.626375142
8,0.2,-3.838178367,-4.538378764,13.89680338
12,0.3,-4.209468644,-2.914487121,12.52601366
16,0.4,-4.405557663,-1.0385536,16.79844503
20,0.5,-4.491546191,-0.687073991,2.654910801
24,0.6,-4.556601437,-0.615228147,0.067905995
28,0.7,-4.639467009,-1.035086816,-5.02724241
32,0.8,-4.750552719,-1.184143528,-2.601424229
36,0.9,-4.805172437,0.070836325,12.00360135
40,1,-4.800063492,0.031989912,-0.337374671
0,0,5.05670254,-14.15252054,0
4,0.1,3.725227002,-12.50445341,3.165915947
8,0.2,2.627647045,-9.497257325,19.09616128
12,0.3,1.692104631,-9.218240465,-6.565255541
16,0.4,0.876220199,-7.134176782,12.68179251
20,0.5,0.23368364,-5.739790288,7.518499357
24,0.6,-0.395300849,-6.821867873,-17.11062074
28,0.7,-1.063845989,-6.55350686,-4.001841265
32,0.8,-1.716050892,-6.491622445,-5.903204886
36,0.9,-2.29413364,-5.093333455,8.202062409
40,1,-2.802803486,-5.080280966,-4.956173565
0,0,-0.083693664,-15.012476,0
4,0.1,-1.431483206,-11.99362071,16.71065745
8,0.2,-2.59776323,-11.34282457,-5.154838774
12,0.3,-3.678019087,-10.2800033,-0.174345892
16,0.4,-4.615195775,-8.493303838,8.49522773
20,0.5,-5.452963776,-8.265846507,-6.103106703
24,0.6,-6.227257069,-7.23716124,2.543919739
28,0.7,-6.833301212,-4.922296275,17.08820822
32,0.8,-7.351999457,-5.442991803,-10.39393772
36,0.9,-7.893036294,-5.378814386,-4.768594206
40,1,-8.489771556,-6.536597681,-17.54518556
0,0,0.616957459,-16.92985325,0
4,0.1,-1.053965698,-16.4958422,-12.36912115
8,0.2,-2.545450267,-13.38567663,16.18681005
12,0.3,-3.882676575,-13.35928925,-13.10838925
16,0.4,-5.087773996,-10.78554772,13.6864411
20,0.5,-6.116254675,-9.800480904,-0.434138653
24,0.6,-7.017512129,-8.250496924,6.487265266
28,0.7,-7.77771246,-6.97476831,5.155282824
32,0.8,-8.359379844,-4.696543444,16.96557482
36,0.9,-8.825489286,-4.626807487,-3.963734855
40,1,-9.293092299,-4.723639169,-5.644346946
0,0,7.063557173,0.414261263,0
4,0.1,7.010377008,-1.446851203,-19.14292632
8,0.2,6.781839114,-3.09641847,-18.78105161
12,0.3,6.399013421,-4.536104621,-18.22511843
16,0.4,5.87703316,-5.881087935,-18.66963574
20,0.5,5.255040579,-6.547656074,-12.8856072
24,0.6,4.677501712,-5.028437352,9.416798552
28,0.7,4.165515747,-5.208284981,-6.918335932
32,0.8,3.627775602,-5.540974042,-8.704292074
36,0.9,3.01641884,-6.667390704,-17.37773424
40,1,2.320861457,-7.234309889,-12.62476569
0,0,-9.915070589,-9.728169897,0
4,0.1,-10.74504238,-6.918092797,19.80105306
8,0.2,-11.36482693,-5.501208954,7.970992953
12,0.3,-11.84828351,-4.189776269,8.279761023
16,0.4,-12.26720763,-4.188723603,-4.178714502
20,0.5,-12.6878632,-4.223803249,-4.557352166
24,0.6,-13.15871099,-5.177264197,-14.24308739
28,0.7,-13.68474623,-5.340716728,-6.894877649
32,0.8,-14.18693744,-4.713558446,1.249670684
36,0.9,-14.72430958,-6.012243141,-18.36056832
40,1,-15.26994022,-4.918594279,5.480182134
0,0,-9.94737502,-17.70400606,0
4,0.1,-11.61070325,-15.59765839,4.430194418
8,0.2,-13.01617998,-12.56245453,16.2972713
12,0.3,-14.27176,-12.54936406,-12.42489557
16,0.4,-15.39999382,-10.05684729,13.64282959
20,0.5,-16.38925283,-9.733717664,-6.661293927
24,0.6,-17.30480701,-8.596319336,2.218441511
28,0.7,-18.20792595,-9.451803711,-17.58603312
32,0.8,-19.1065402,-8.535746496,0.174429588
36,0.9,-19.82479161,-5.873642561,19.43852532
40,1,-20.30677129,-3.800497693,15.91165188
0,0,-5.48214011,-7.100320121,0
4,0.1,-6.1546966,-6.363094726,0.646689053
8,0.2,-6.684241686,-4.26280596,15.7074368
12,0.3,-7.150721726,-5.053616855,-12.57290934
16,0.4,-7.60308568,-4.011035679,5.902172223
20,0.5,-8.027176788,-4.463250824,-8.763062535
24,0.6,-8.45290718,-4.058108262,-0.205878305
28,0.7,-8.893741871,-4.747104217,-11.29830646
32,0.8,-9.429371738,-5.945522803,-17.34048453
36,0.9,-10.04316602,-6.324055041,-9.923265215
40,1,-10.71663077,-7.131780096,-14.81189804
0,0,-1.935641971,-7.031033326,0
4,0.1,-2.623690449,-6.734871437,-3.918865885
8,0.2,-3.299549043,-6.781523039,-7.225101958
12,0.3,-4.00622637,-7.342672565,-12.67826853
16,0.4,-4.795944361,-8.433509672,-18.80555098
20,0.5,-5.676708043,-9.16949952,-16.1675353
24,0.6,-6.584421789,-8.987803165,-7.260173916
28,0.7,-7.37046389,-6.769996142,14.31764922
32,0.8,-8.010359706,-6.040083374,0.900169519
36,0.9,-8.590291338,-5.566441969,-1.062902268
40,1,-9.207220415,-6.752377281,-18.0286439
0,0,0.048108334,-15.87105708,0
4,0.1,-1.368216357,-12.51142134,19.43311046
8,0.2,-2.510254243,-10.36510241,10.04281046
12,0.3,-3.428824444,-8.04496414,14.01568068
16,0.4,-4.26499959,-8.668154008,-14.59365014
20,0.5,-5.131280393,-8.657637297,-8.557640919
24,0.6,-5.994564329,-8.608854335,-8.14500974
28,0.7,-6.812054892,-7.755182421,0.361813515
32,0.8,-7.551419633,-7.043964059,-0.281463789
36,0.9,-8.255394991,-7.035681127,-6.956924262
40,1,-8.929266162,-6.451477405,-0.896674492
0,0,-7.583334137,-5.740177333,0
4,0.1,-8.223472087,-7.040906457,-19.40867073
8,0.2,-8.919353469,-6.87941232,-5.343872458
12,0.3,-9.623822452,-7.204549276,-10.29605938
16,0.4,-10.24421014,-5.236008019,13.48153569
20,0.5,-10.72011608,-4.297745917,4.623561602
24,0.6,-11.0862654,-3.046097831,8.854987646
28,0.7,-11.35192325,-2.279828223,5.006117575
32,0.8,-11.51566818,-1.016128468,10.99954828
36,0.9,-11.68978834,-2.442505715,-16.00497405
40,1,-12.00600333,-3.858203137,-17.31912416
0,0,0.768354797,-9.057196427,0
4,0.1,-0.055923836,-7.455073826,7.778439679
8,0.2,-0.715995288,-5.774362406,10.20639968
12,0.3,-1.223082237,-4.390438135,8.768373215
16,0.4,-1.640002208,-3.955213813,0.183043516
20,0.5,-2.016586537,-3.582680617,-0.040511333
24,0.6,-2.27190218,-1.557381607,17.69983367
28,0.7,-2.459363669,-2.181448772,-8.115286534
32,0.8,-2.657537426,-1.78857321,1.947018051
36,0.9,-2.776385628,-0.608062723,10.61662285
40,1,-2.748159322,1.143402621,17.7969165
0,0,-2.647301818,-13.2353954,0
4,0.1,-3.845139427,-10.76256376,12.7499403
8,0.2,-4.9436113,-11.19959113,-15.35499242
12,0.3,-6.096210412,-11.84169124,-17.94699223
16,0.4,-7.210612628,-10.46922372,2.580653001
20,0.5,-8.136832631,-8.0947444,14.48259319
24,0.6,-8.881830894,-6.826357116,5.233890214
28,0.7,-9.438819175,-4.354597647,19.14771187
32,0.8,-9.823357632,-3.35286425,6.171949412
36,0.9,-10.120382,-2.60016594,4.55673944
40,1,-10.44531089,-3.877132626,-16.01895576
0,0,6.045355954,-8.76868156,0
4,0.1,5.294611238,-6.287557923,17.30378921
8,0.2,4.657021834,-6.461334376,-8.113658578
12,0.3,4.060477553,-5.485807319,3.789827758
16,0.4,3.632039008,-3.12234801,19.35020764
20,0.5,3.289165139,-3.725085413,-9.456112717
24,0.6,3.008509537,-1.918137412,15.26292399
28,0.7,2.890013459,-0.47581879,13.23822544
32,0.8,2.802036207,-1.270484022,-8.826424834
36,0.9,2.726306452,-0.260934118,9.338201482
40,1,2.735816072,0.439455317,7.098990552
0,0,0.504366788,-17.27499014,0
4,0.1,-1.125624417,-15.35679848,2.882004598
8,0.2,-2.606401045,-14.27673221,-4.007103587
12,0.3,-4.055772892,-14.70359159,-18.76231235
16,0.4,-5.424819284,-12.71054809,6.239971127
20,0.5,-6.654491416,-11.89646042,-4.155844586
24,0.6,-7.847265234,-11.95799061,-12.5430401
28,0.7,-9.038899289,-11.87605584,-11.0969929
32,0.8,-10.20705014,-11.49333881,-7.854338188
36,0.9,-11.35616343,-11.48899916,-11.44773631
40,1,-12.53734303,-12.12401125,-18.16191706
0,0,-4.378081439,-11.86798542,0
4,0.1,-5.489423411,-10.38358982,3.730536301
8,0.2,-6.435643751,-8.571021434,8.663480452
12,0.3,-7.178215535,-6.317959031,15.10490618
16,0.4,-7.773891517,-5.607401265,1.148817843
20,0.5,-8.367696077,-6.257850907,-12.44254202
24,0.6,-9.046229598,-7.295527771,-17.16210385
28,0.7,-9.769084178,-7.163759609,-5.910864184
32,0.8,-10.39298812,-5.344632981,11.95222685
36,0.9,-10.92309524,-5.258937328,-4.444114613
40,1,-11.50013682,-6.265127288,-15.83231544
0,0,2.243576987,-7.202020172,0
4,0.1,1.493986317,-7.78015919,-13.27729688
8,0.2,0.819629253,-5.740963022,13.64839104
12,0.3,0.300817322,-4.653398654,5.687524364
16,0.4,-0.187770058,-5.110728062,-9.459167877
20,0.5,-0.726166011,-5.648234048,-10.75901938
24,0.6,-1.176987776,-3.405572718,17.91839564
28,0.7,-1.502825778,-3.116012529,-0.362778133
32,0.8,-1.774712492,-2.334740772,5.093850438
36,0.9,-2.059154497,-3.337391276,-12.8709251
40,1,-2.363253916,-2.754313443,2.789784149
0,0,7.030762184,-12.37902694,0
4,0.1,5.933871434,-9.605013902,16.77122287
8,0.2,4.986270538,-9.351232998,-6.938199926
12,0.3,4.152941914,-7.348709313,11.69195061
16,0.4,3.522728752,-5.289862323,14.28633828
20,0.5,2.986812838,-5.426184317,-6.722379083
24,0.6,2.448123204,-5.348896281,-4.614015985
28,0.7,2.02717291,-3.107460637,18.2048535
32,0.8,1.801930186,-1.425423132,14.56794781
36,0.9,1.597657495,-2.639794522,-14.18644081
40,1,1.405243195,-1.231951622,12.15428599
0,0,-5.888969174,-3.84625598,0
4,0.1,-6.316178395,-4.683968889,-12.6492213
8,0.2,-6.667723259,-2.385234236,19.47189789
12,0.3,-6.987128908,-3.97636434,-19.10535753
16,0.4,-7.435117618,-4.966903617,-14.38527987
20,0.5,-7.877907494,-3.906563291,6.175504503
24,0.6,-8.278594525,-4.103889114,-5.980128539
28,0.7,-8.63328018,-3.008084361,7.411190975
32,0.8,-8.962867463,-3.574227165,-8.957300867
36,0.9,-9.283385142,-2.848224428,4.05485059
40,1,-9.523872192,-1.976050391,6.316869866
0,0,0.654385219,-18.33070426,0
4,0.1,-1.014136644,-15.0936745,15.68507893
8,0.2,-2.369942119,-12.07277493,16.65094094
12,0.3,-3.510429229,-10.75886216,1.734256611
16,0.4,-4.574171997,-10.51997401,-8.248546127
20,0.5,-5.554102656,-9.102263741,4.377796069
24,0.6,-6.350941396,-6.871681235,14.33743766
28,0.7,-7.054106576,-7.186378277,-10.17862222
32,0.8,-7.761729466,-6.969690382,-4.90934994
