mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,mpc_x_4,mpc_x_5,mpc_x_6,mpc_x_7,mpc_x_8,mpc_x_9,mpc_x_10,mpc_x_11,mpc_x_12,mpc_x_13,mpc_x_14,mpc_x_15,mpc_x_16,mpc_x_17,mpc_x_18,mpc_x_19,mpc_x_20,mpc_x_21,mpc_x_22,mpc_x_23,mpc_x_24,mpc_x_25,mpc_x_26,mpc_x_27,mpc_x_28,mpc_x_29,mpc_x_30,mpc_x_31,mpc_x_32,mpc_x_33,mpc_x_34,mpc_x_35,mpc_x_36,mpc_x_37,mpc_x_38,mpc_x_39,mpc_x_40,mpc_x_41,mpc_x_42,mpc_x_43,mpc_x_44,mpc_x_45,mpc_x_46,mpc_x_47,mpc_x_48,mpc_x_49,mpc_x_50,mpc_x_51,mpc_x_52,mpc_x_53,mpc_x_54,mpc_x_55,mpc_x_56,mpc_x_57,mpc_x_58,mpc_x_59,mpc_x_60,mpc_x_61,mpc_x_62,mpc_x_63,mpc_x_64,mpc_x_65,mpc_x_66,mpc_x_67,mpc_x_68,mpc_x_69,mpc_x_70,mpc_x_71,mpc_x_72,mpc_x_73,mpc_x_74,mpc_x_75,mpc_x_76,mpc_x_77,mpc_x_78,mpc_x_79,mpc_x_80,mpc_x_81,mpc_x_82,mpc_x_83,mpc_x_84,mpc_x_85,mpc_x_86,mpc_x_87,mpc_x_88,mpc_x_89,mpc_x_90,mpc_x_91,mpc_x_92,mpc_x_93,mpc_x_94,mpc_x_95,mpc_x_96,mpc_x_97,mpc_x_98,mpc_x_99,mpc_x_100,mpc_x_101,mpc_x_102,mpc_x_103,mpc_x_104,mpc_x_105,mpc_x_106,mpc_x_107,mpc_x_108,mpc_x_109,mpc_x_110,mpc_x_111,mpc_x_112,mpc_x_113,mpc_x_114,mpc_x_115,mpc_x_116,mpc_x_117,mpc_x_118,mpc_x_119,mpc_x_120,mpc_x_121,mpc_x_122,mpc_x_123,mpc_x_124,mpc_x_125,mpc_x_126,mpc_x_127,mpc_x_128,mpc_x_129,mpc_x_130,mpc_x_131,mpc_x_132,mpc_x_133,mpc_x_134,mpc_x_135,mpc_x_136,mpc_x_137,mpc_x_138,mpc_x_139,mpc_x_140,mpc_x_141,mpc_x_142,mpc_x_143,mpc_x_144,mpc_x_145,mpc_x_146,mpc_x_147,mpc_x_148,mpc_x_149,mpc_x_150,mpc_x_151,mpc_x_152,mpc_x_153,mpc_x_154,mpc_x_155,mpc_x_156,mpc_x_157,mpc_x_158,mpc_x_159,mpc_x_160,mpc_x_161,mpc_x_162,mpc_x_163,mpc_x_164,mpc_x_165,mpc_x_166,mpc_x_167,mpc_x_168,mpc_x_169,mpc_x_170,mpc_x_171,mpc_x_172,mpc_x_173,mpc_x_174,mpc_x_175,mpc_x_176,mpc_x_177,mpc_x_178,mpc_x_179,mpc_x_180,mpc_x_181,mpc_x_182,mpc_x_183,mpc_x_184,mpc_x_185,mpc_x_186,mpc_x_187,mpc_x_188,mpc_x_189,mpc_x_190,mpc_x_191,mpc_x_192,mpc_x_193,mpc_x_194,mpc_x_195,mpc_x_196,mpc_x_197,mpc_x_198,mpc_x_199
-0.056281022,-0.608897142,0.067600949,0.178109158,-0.612796393,0.295412049,-0.727243983,-0.492004598,-0.301409791,-0.669957972,-0.223038034,-1.196477237,2.197398974,-1.375582169,-0.209465093,0.978289978,-0.071170702,0.522083611,-0.428467903,0.179228529,1.365621118,0.101766233,-0.684228268,1.470227008,-0.858037379,0.794712885,0.579748465,0.512665328,-0.727089701,0.141522307,-0.161522272,-1.146077255,2.0523132,0.319842358,1.051372192,0.43857883,1.737529353,0.302764379,-0.807179375,-0.678430596,-0.504309118,0.154938899,0.66785828,0.31499122,0.866596522,1.516883199,-0.412630957,-0.867746829,-3.097036665,1.50414991,0.466171192,0.205525844,1.244603795,-2.158283759,-0.664938435,-0.727310321,0.025142423,-0.06049688,-0.574520177,1.892387328,0.496435964,-0.19663497,0.217630271,-1.309010774,0.051165245,-0.194619066,1.020889322,-0.311605951,0.729876211,1.361254841,1.492769193,-0.181589166,2.793684355,1.781927068,0.140997209,-0.268521208,1.40633846,-0.093100079,0.861073864,-0.291419685,-0.773991192,-0.706490096,1.253965345,0.105300103,1.348654474,-0.560734761,1.336425054,0.087537159,0.027054271,0.769451398,-0.792916999,0.196676742,0.187577362,-0.379028735,-0.522413411,0.712258441,0.001176885,0.012401119,0.472185474,0.40691314,0.130803747,-0.058912197,-0.771645911,-0.146806249,0.162153119,-0.133000404,0.201917054,-0.41634478,-0.714114338,0.302616692,-0.186526927,-0.023640495,-0.305885241,0.042600843,-0.0438919,-0.056924312,-0.007892125,0.215134145,0.514537151,0.663956978,0.705770419,-0.900762181,-0.985070774,0.300239618,0.925376705,-0.300502264,0.056100498,-0.877980256,-1.476494938,0.488099943,-0.007587151,0.684316061,-1.648096856,-0.117313447,-0.263719003,0.474581163,-0.789817646,-0.048390658,0.098614275,-0.401705947,-0.416273039,-0.827231151,-0.433363263,-0.172295141,0.035350848,-0.29004163,0.543506774,0.369003549,0.370682853,-0.742174986,0.231987361,1.743550513,-0.809205772,-0.022814626,1.479632869,0.261924418,1.012919455,-0.448368453,0.649163849,0.135943599,0.491850379,-1.581667695,-0.784349176,0.042292521,0.824098511,-0.896137816,0.086190187,0.647965392,0.590559078,0.937407657,-0.430645681,0.090101137,-0.023475066,0.81834706,-0.857668088,0.529192294,-0.408364962,-0.483752348,0.319806687,0.44886212,0.282698657,-0.615010404,0.113532433,0.27993343,-0.064627445,1.410211263,0.44965222,0.438241287,-0.64942252,-0.602227316,0.706645354,1.066878791,0.295081501,-0.268098539,0.294002721,0.25058337,0.348719049,-0.95969102,0.36589245,0.616447732
-0.091476092,-0.990610837,0.11011081,0.289791307,-0.997156234,0.480808093,-1.184037847,-0.800837179,-0.49048987,-1.090553489,-0.363148463,-1.946957569,3.575415383,-2.238676857,-0.340909571,1.591828719,-0.115739888,0.84884363,-0.697365598,0.291663426,2.222072513,0.165839641,-1.11373487,2.392455056,-1.396306734,1.293212121,0.943195967,0.834498815,-1.182966838,0.230506312,-0.262646373,-1.864912581,3.340272966,0.520315069,1.710883883,0.713792843,2.827051595,0.49267867,-1.313693946,-1.104018189,-0.820646062,0.252173692,1.086645582,0.512398329,1.410641852,2.467886866,-0.671524438,-1.411419187,-5.039842591,2.447341932,0.759108689,0.334320968,2.025615087,-3.511030933,-1.081800178,-1.183341193,0.041104377,-0.09875168,-0.934926693,3.080028407,0.807706199,-0.319961371,0.353972276,-2.130128534,0.083010083,-0.316532518,1.661136804,-0.507218373,1.187616921,2.215146515,2.429301979,-0.295314376,4.546697157,2.899390896,0.229373508,-0.437179597,2.289012218,-0.151813522,1.400905135,-0.474328519,-1.259199221,-1.149923989,2.040450028,0.171395465,2.194903266,-0.912366733,2.174626515,0.142386676,0.044079614,1.251881169,-1.290548734,0.319783693,0.305239763,-0.616990067,-0.850029621,1.159439919,0.002066001,0.020075828,0.768158919,0.661897498,0.212704045,-0.095743071,-1.255621914,-0.238813866,0.263709501,-0.216341025,0.328892551,-0.677418508,-1.161964447,0.492595014,-0.303486631,-0.038188157,-0.497885606,0.069504757,-0.071756712,-0.093061835,-0.012922508,0.34980913,0.837190004,1.079882582,1.148327457,-1.465587777,-1.60287007,0.488263619,1.505538729,-0.488732002,0.091291871,-1.428795266,-2.401947142,0.794159855,-0.012428143,1.113102733,-2.681336251,-0.19104488,-0.429108134,0.772332464,-1.285093888,-0.078831178,0.160364539,-0.653893327,-0.677455039,-1.346164785,-0.705059088,-0.280284814,0.057781773,-0.472213576,0.884572236,0.600785462,0.603028284,-1.20768621,0.377620658,2.836944258,-1.316925228,-0.037149061,2.407819937,0.426346228,1.648490847,-0.729058082,1.056324077,0.220955698,0.800199925,-2.574003753,-1.276067008,0.0688606,1.341128979,-1.458107582,0.140253122,1.054062854,0.960445061,1.524849781,-0.699939282,0.146811919,-0.038585236,1.331420725,-1.395727082,0.861137044,-0.664536913,-0.787198023,0.520927699,0.73052635,0.459773137,-1.000993331,0.184300877,0.456062903,-0.105248463,2.294428739,0.732146296,0.71319076,-1.056960923,-0.97986235,1.149679108,1.736216556,0.480291385,-0.435933452,0.478798173,0.40783316,0.567305118,-1.561197998,0.594917528,1.003002262
-10,1,6,-9,3,1,-6,5,-2,1,8,-8,-2,-10,7,8,-2,-9,-4,1,-6,-4,-2,-9,-7,-2,-5,4,7,-6,-4,9,4,-2,4,0,2,5,-2,-6,-5,6,-2,7,-7,1,0,-9,-7,-9,-4,-6,5,8,-1,-2,2,-7,0,7,-8,2,-8,-2,-8,-6,7,-6,-7,4,6,-2,6,2,-10,-3,-7,-1,-1,-5,-9,9,8,-9,6,0,5,-5,7,9,6,-5,-4,-2,-6,8,-4,0,8,-5,2,9,2,7,5,0,-7,4,-4,-3,-2,1,-8,0,-4,4,5,-6,4,4,9,-10,-5,5,1,4,-8,-5,-2,4,-1,-7,-8,-2,2,-9,-3,-8,-5,-8,6,1,5,-9,-2,-1,0,-2,4,-8,-9,-4,-8,-2,-4,-1,9,1,-5,6,9,8,-3,-6,-10,-2,-1,9,7,3,-9,-7,-6,2,3,5,-2,7,3,-6,1,-10,-6,8,-3,4,-10,7,2,3,-4,2,8,-9,7,-1,-7,0,6,4
-0.002037025,-0.020792158,0.003245097,0.006021015,-0.025459211,0.012204858,-0.043521055,-0.02232483,-0.010087019,-0.034204326,-0.015133179,-0.049828765,0.077357238,-0.061254541,-0.008105557,0.035662012,0.004036775,0.007204647,-0.020756737,0.005397143,0.049821956,0.007234034,-0.030782687,0.060762674,-0.041163079,0.035893665,0.019948137,0.024392924,-0.017397349,0.009013469,-0.006765967,-0.045228373,0.096034269,0.007296939,0.04588238,0.020496801,0.066745341,0.014682373,-0.036196592,-0.024032482,-0.021847882,0.01036663,0.026121369,0.011691758,0.044954153,0.05178775,-0.02362504,-0.028525052,-0.129161194,0.058674482,0.02704514,0.002823041,0.055592779,-0.072394542,-0.023477451,-0.026223909,0.004379971,-0.004895784,-0.023273654,0.089651465,0.017309802,-0.007222503,0.006469643,-0.051652919,-0.005540018,-0.004141346,0.039280738,-0.019191382,0.029105471,0.05543983,0.063723956,-0.005483333,0.127396998,0.068805323,-0.002188303,-0.013743721,0.065703696,-0.010440815,0.032263694,-0.01259657,-0.028760007,-0.032786544,0.047398228,0.005649618,0.060006227,-0.018971298,0.052503697,0.001073636,0.00363042,0.026103457,-0.035928463,0.001103614,0.006992528,-0.022381783,-0.017716026,0.037952853,0.000874795,-0.003087114,0.016461209,0.009451233,0.001392739,0.002219544,-0.030468101,-0.006202051,0.00535468,-0.002941621,0.008715478,-0.016502577,-0.027008451,0.013551655,-0.007811501,0.00471982,-0.014330053,0.006779535,-0.009187516,-0.004524661,-0.001431505,0.00516411,0.018811965,0.014882384,0.02789238,-0.035657428,-0.039233285,0.002365007,0.025826072,-0.002118728,-0.000319677,-0.038872747,-0.051191187,0.022186795,-0.002633218,0.015509679,-0.061676218,-0.009954699,-0.009754436,0.018389452,-0.029337436,-0.005182691,-0.002025481,-0.021534698,-0.020314032,-0.033020363,-0.011574512,-0.005945047,0.00459627,-0.014236923,0.021305409,0.021879897,0.013467653,-0.030293831,0.009250001,0.063697655,-0.036632888,-0.000180012,0.060357517,0.013100911,0.047288843,-0.00558942,0.027425686,0.003420716,0.019912016,-0.068684088,-0.029241667,0.003550794,0.032652664,-0.033540695,0.005894501,0.024859808,0.019205438,0.021845429,-0.002293393,0.00494545,-0.01454708,0.025791488,-0.03461825,0.019754113,-0.017092577,-0.016192076,0.023359253,0.01495053,0.007743706,-0.034643026,-0.006313059,0.022461195,-0.003373003,0.05136407,0.026614944,0.020435449,-0.029840641,-0.018997474,0.025637117,0.046361383,0.015506837,-0.006070176,0.024338059,0.015215326,0.014503844,-0.029423824,0.003615968,0.022618341
-0.011572601,-0.124740381,0.013786939,0.036478629,-0.125446282,0.060417501,-0.148548778,-0.100607681,-0.061684412,-0.136962985,-0.045556659,-0.244918424,0.449943952,-0.281452091,-0.042852002,0.200302368,-0.014609446,0.107222894,-0.087632281,0.036675464,0.279610228,0.020711911,-0.13990169,0.300943428,-0.175610124,0.162664224,0.118769536,0.104818311,-0.148929115,0.02885051,-0.033161755,-0.234619487,0.419785384,0.065555248,0.215197519,0.089720352,0.35584989,0.06197917,-0.165125751,-0.13885104,-0.103229115,0.031690839,0.13677134,0.064562767,0.177159352,0.310732844,-0.084434372,-0.177936235,-0.633860803,0.308032156,0.095154554,0.042136049,0.25460216,-0.442312525,-0.136219406,-0.148964817,0.005047248,-0.012222377,-0.117582912,0.387046959,0.101678736,-0.040259436,0.044629662,-0.267935077,0.010592943,-0.039922045,0.209014225,-0.063708633,0.14944787,0.278628507,0.305468203,-0.037253448,0.571522334,0.364880366,0.028895543,-0.054856028,0.287603726,-0.018897366,0.17639625,-0.059593894,-0.158574929,-0.144464936,0.256730225,0.021527902,0.27592856,-0.114827524,0.27358653,0.01794275,0.005514278,0.15760371,-0.162170683,0.040393968,0.038388366,-0.07749429,-0.106969178,0.145586676,0.000171344,0.002578874,0.096756216,0.083418637,0.026861103,-0.012111462,-0.157973998,-0.030092268,0.033271944,-0.027269119,0.041173293,-0.085264335,-0.146211934,0.061861576,-0.038200904,-0.004975147,-0.062545642,0.008632681,-0.008818019,-0.011439429,-0.001571931,0.044165498,0.105372911,0.136182316,0.144545066,-0.184475776,-0.201686967,0.061606251,0.18956423,-0.061647542,0.011478787,-0.179666353,-0.302575163,0.099968752,-0.001513231,0.14030173,-0.337632747,-0.023939636,-0.053987139,0.097106527,-0.161742549,-0.009854823,0.020244516,-0.082121601,-0.085161944,-0.169304271,-0.088780946,-0.035310321,0.007113618,-0.059249606,0.111182017,0.075383208,0.075958342,-0.151922679,0.047432214,0.357022802,-0.165571555,-0.004662864,0.30282221,0.053556869,0.207236109,-0.09205558,0.132893611,0.0279532,0.100764386,-0.323645525,-0.160685789,0.008647606,0.168647186,-0.183499709,0.017639052,0.132799145,0.121149208,0.192156581,-0.088559662,0.018347206,-0.004607367,0.167634002,-0.175526654,0.108317119,-0.08358094,-0.099014833,0.065208056,0.0918232,0.057989313,-0.125780344,0.023476051,0.057027488,-0.013188272,0.288849236,0.091828271,0.089666333,-0.132832913,-0.123339284,0.144756028,0.218318754,0.060340623,-0.055038421,0.059998065,0.051252424,0.071447291,-0.196683767,0.075124019,0.126239494
-0.029647232,-0.32028043,0.035492882,0.093672334,-0.322231106,0.155285437,-0.382088455,-0.258596883,-0.158478041,-0.352098424,-0.117174271,-0.629140981,1.15559459,-0.72318384,-0.110113124,0.514454592,-0.037459469,0.274880668,-0.225228253,0.094235703,0.718142822,0.053391386,-0.359621983,0.773066111,-0.451143779,0.417871023,0.3049448,0.269440141,-0.382415481,0.07430913,-0.085027131,-0.602655206,1.078833123,0.168254597,0.552817196,0.230557675,0.913804791,0.159198044,-0.424328844,-0.356713961,-0.265173167,0.08144595,0.351238766,0.16571496,0.455441699,0.797842623,-0.216935939,-0.456591252,-1.628400663,0.791059868,0.24485922,0.108130609,0.654276087,-1.135392327,-0.349750257,-0.382523797,0.013125208,-0.03165731,-0.302076992,0.994742878,0.261097076,-0.103401741,0.114518008,-0.688288548,0.02702759,-0.102415631,0.536860046,-0.163771333,0.383823101,0.715757822,0.784837099,-0.095571727,1.468649617,0.937103732,0.074171649,-0.141081159,0.739213283,-0.048796713,0.452910978,-0.153177715,-0.407121203,-0.371345817,0.659397128,0.055346406,0.709002559,-0.294891867,0.70275919,0.046058023,0.014198154,0.404699524,-0.41679786,0.103545986,0.098630312,-0.199195067,-0.274730956,0.374314562,0.000543771,0.006572456,0.248388238,0.214089931,0.068852618,-0.031037991,-0.405769008,-0.077232313,0.085340669,-0.069976522,0.106012043,-0.218963005,-0.375537041,0.159042382,-0.098099822,-0.012570484,-0.16077509,0.022309703,-0.022913366,-0.02971734,-0.004109995,0.113255901,0.270600893,0.349393764,0.371179224,-0.473730375,-0.518016492,0.158023066,0.486724634,-0.15814079,0.029497786,-0.461611999,-0.776713955,0.256704638,-0.00394873,0.360053832,-0.866871744,-0.061613222,-0.138683839,0.249510994,-0.415372927,-0.025401366,0.051906318,-0.211118342,-0.218848914,-0.434951349,-0.227938049,-0.090637896,0.018460385,-0.152389668,0.285713695,0.193869396,0.194996109,-0.390262049,0.121925149,0.916923621,-0.425427285,-0.011984589,0.777982366,0.137661555,0.532508684,-0.236036267,0.341359504,0.071610978,0.258707996,-0.831561293,-0.41256129,0.022218509,0.43327349,-0.471276441,0.045320727,0.340884061,0.310799699,0.493183245,-0.226856184,0.047280345,-0.012151827,0.430422997,-0.450939068,0.278257393,-0.214715511,-0.254362414,0.167902006,0.235964845,0.148773154,-0.323278663,0.059919464,0.146926211,-0.033941118,0.741690495,0.236214011,0.230406383,-0.341388018,-0.316721179,0.371675115,0.560921389,0.155101068,-0.141136686,0.154403375,0.131727073,0.183438246,-0.50485683,0.192634242,0.324198675
-0.056281022,-0.608897143,0.067600949,0.178109158,-0.612796393,0.295412049,-0.727243984,-0.492004599,-0.301409791,-0.669957972,-0.223038034,-1.196477238,2.197398975,-1.375582169,-0.209465093,0.978289978,-0.071170702,0.522083611,-0.428467904,0.179228529,1.365621118,0.101766233,-0.684228268,1.470227008,-0.858037379,0.794712885,0.579748465,0.512665328,-0.727089701,0.141522307,-0.161522272,-1.146077256,2.052313201,0.319842358,1.051372192,0.438578831,1.737529353,0.302764379,-0.807179375,-0.678430596,-0.504309118,0.154938899,0.667858281,0.314991221,0.866596523,1.516883199,-0.412630957,-0.867746829,-3.097036666,1.504149911,0.466171192,0.205525844,1.244603796,-2.15828376,-0.664938435,-0.727310321,0.025142424,-0.06049688,-0.574520177,1.892387329,0.496435964,-0.19663497,0.217630271,-1.309010774,0.051165245,-0.194619066,1.020889323,-0.311605951,0.729876211,1.361254842,1.492769194,-0.181589166,2.793684357,1.781927069,0.140997209,-0.268521208,1.406338461,-0.093100079,0.861073864,-0.291419685,-0.773991192,-0.706490096,1.253965346,0.105300103,1.348654474,-0.560734761,1.336425055,0.087537159,0.027054271,0.769451398,-0.792916999,0.196676741,0.187577362,-0.379028735,-0.522413412,0.712258442,0.001176885,0.01240112,0.472185474,0.40691314,0.130803746,-0.058912198,-0.771645911,-0.146806249,0.162153119,-0.133000404,0.201917054,-0.41634478,-0.714114338,0.302616692,-0.186526928,-0.023640495,-0.305885241,0.042600843,-0.0438919,-0.056924312,-0.007892125,0.215134145,0.514537151,0.663956978,0.705770419,-0.900762181,-0.985070775,0.300239618,0.925376705,-0.300502264,0.056100498,-0.877980257,-1.476494938,0.488099943,-0.007587151,0.684316061,-1.648096857,-0.117313447,-0.263719003,0.474581163,-0.789817646,-0.048390658,0.098614275,-0.401705947,-0.416273039,-0.827231152,-0.433363263,-0.172295141,0.035350848,-0.29004163,0.543506774,0.369003549,0.370682853,-0.742174987,0.231987361,1.743550514,-0.809205772,-0.022814626,1.47963287,0.261924418,1.012919455,-0.448368453,0.649163849,0.135943599,0.491850379,-1.581667696,-0.784349176,0.042292521,0.824098512,-0.896137816,0.086190187,0.647965393,0.590559078,0.937407657,-0.430645681,0.090101137,-0.023475067,0.81834706,-0.857668088,0.529192294,-0.408364963,-0.483752348,0.319806687,0.44886212,0.282698657,-0.615010404,0.113532432,0.27993343,-0.064627445,1.410211263,0.44965222,0.438241288,-0.64942252,-0.602227316,0.706645354,1.066878792,0.295081501,-0.268098539,0.294002721,0.25058337,0.348719049,-0.95969102,0.36589245,0.616447732
-0.091476092,-0.990610837,0.11011081,0.289791307,-0.997156234,0.480808093,-1.184037847,-0.800837179,-0.49048987,-1.090553489,-0.363148463,-1.946957569,3.575415383,-2.238676857,-0.340909571,1.591828719,-0.115739888,0.84884363,-0.697365598,0.291663426,2.222072513,0.165839641,-1.11373487,2.392455056,-1.396306734,1.293212121,0.943195967,0.834498815,-1.182966838,0.230506312,-0.262646373,-1.864912581,3.340272966,0.520315069,1.710883883,0.713792843,2.827051595,0.49267867,-1.313693946,-1.104018189,-0.820646062,0.252173692,1.086645582,0.512398329,1.410641852,2.467886866,-0.671524438,-1.411419187,-5.039842591,2.447341932,0.759108689,0.334320968,2.025615087,-3.511030933,-1.081800178,-1.183341193,0.041104377,-0.09875168,-0.934926693,3.080028407,0.807706199,-0.319961371,0.353972276,-2.130128534,0.083010083,-0.316532518,1.661136804,-0.507218373,1.187616921,2.215146515,2.429301979,-0.295314376,4.546697157,2.899390896,0.229373508,-0.437179597,2.289012218,-0.151813522,1.400905135,-0.474328519,-1.259199221,-1.149923989,2.040450028,0.171395465,2.194903266,-0.912366733,2.174626515,0.142386676,0.044079614,1.251881169,-1.290548734,0.319783693,0.305239763,-0.616990067,-0.850029621,1.159439919,0.002066001,0.020075828,0.768158919,0.661897498,0.212704045,-0.095743071,-1.255621914,-0.238813866,0.263709501,-0.216341025,0.328892551,-0.677418508,-1.161964447,0.492595014,-0.303486631,-0.038188157,-0.497885606,0.069504757,-0.071756712,-0.093061835,-0.012922508,0.34980913,0.837190004,1.079882582,1.148327457,-1.465587777,-1.60287007,0.488263619,1.505538729,-0.488732002,0.091291871,-1.428795266,-2.401947142,0.794159855,-0.012428143,1.113102733,-2.681336251,-0.19104488,-0.429108134,0.772332464,-1.285093888,-0.078831178,0.160364539,-0.653893327,-0.677455039,-1.346164785,-0.705059088,-0.280284814,0.057781773,-0.472213576,0.884572236,0.600785462,0.603028284,-1.20768621,0.377620658,2.836944258,-1.316925228,-0.037149061,2.407819937,0.426346228,1.648490847,-0.729058082,1.056324077,0.220955698,0.800199925,-2.574003753,-1.276067008,0.0688606,1.341128979,-1.458107582,0.140253122,1.054062854,0.960445061,1.524849781,-0.699939282,0.146811919,-0.038585236,1.331420725,-1.395727082,0.861137044,-0.664536913,-0.787198023,0.520927699,0.73052635,0.459773137,-1.000993331,0.184300877,0.456062903,-0.105248463,2.294428739,0.732146296,0.71319076,-1.056960923,-0.97986235,1.149679108,1.736216556,0.480291385,-0.435933452,0.478798173,0.40783316,0.567305118,-1.561197998,0.594917528,1.003002262
1,0,7,9,-6,4,6,6,7,6,3,-4,-7,6,7,-7,9,9,9,0,2,-1,7,2,-2,-4,4,-4,4,2,5,-8,2,0,1,-6,7,7,-3,-6,-6,0,-5,-5,5,-2,-2,-4,5,-2,7,0,8,-5,-8,-7,5,4,0,0,5,-2,-1,-8,9,9,5,-2,0,-6,9,6,1,-9,-8,-9,-7,0,-8,3,-5,3,5,-10,9,5,-8,-4,1,-9,5,1,-3,-2,-5,-9,-7,2,8,6,-10,1,9,-7,-1,4,-7,-9,-4,-10,2,-4,-8,-8,-9,-10,-7,-8,9,-4,-3,6,2,1,5,-3,6,-2,2,3,9,6,-10,-4,-6,7,4,9,-8,-2,-6,2,0,9,6,-4,-6,-5,-7,-3,9,-9,9,-9,-8,4,-4,-5,-7,-4,-8,7,7,-5,-10,-2,-2,-2,-1,7,-7,1,3,2,-9,-4,-10,-10,-3,3,1,1,1,3,-7,5,-10,-2,-8,1,-3,4,-7,3,6,-4,3,8,9,0
-0.00112702,-0.025729796,0.004250314,0.007986612,-0.029317487,0.014082912,-0.03851576,-0.021475275,-0.011987858,-0.034291893,-0.011911039,-0.053578349,0.095239547,-0.063239696,-0.008172725,0.040179684,2.46E-06,0.013506893,-0.02176708,0.011010392,0.060785209,0.007059562,-0.032067731,0.068275275,-0.042338167,0.037226184,0.025226163,0.025123284,-0.029226531,0.01252555,-0.005916059,-0.052543704,0.100400168,0.008106122,0.050019902,0.019211675,0.078553503,0.016171813,-0.038608772,-0.031863003,-0.023356816,0.008121396,0.02770741,0.012296318,0.043439809,0.064525495,-0.018995463,-0.035637774,-0.144010449,0.064928348,0.028661129,0.006968663,0.061646598,-0.09370101,-0.031377908,-0.032693337,0.004783035,-0.004605517,-0.02558057,0.093614059,0.023776511,-0.009638576,0.007337534,-0.057294175,-0.001017283,-0.005776654,0.050778821,-0.015137386,0.034922882,0.061278087,0.071550922,-0.008494493,0.134462532,0.079521802,0.004840427,-0.016637526,0.067041819,-0.008058776,0.034232659,-0.013855252,-0.033661658,-0.034144597,0.053221357,0.004604534,0.062996265,-0.02365714,0.061898312,0.002946648,0.001056498,0.030834626,-0.037283844,0.00428906,0.009465025,-0.015688029,-0.022187531,0.036747105,-0.00032969,0.004441777,0.02105879,0.018173762,-0.000687702,-0.001891266,-0.035072941,-0.005483674,0.00506416,-0.004687062,0.01095693,-0.019223511,-0.031321672,0.015264318,-0.008086915,0.006508361,-0.016891567,0.000573723,-0.005215454,-0.005719682,-0.002852944,0.007201344,0.023866277,0.023929678,0.02723685,-0.037001533,-0.043905616,0.009160048,0.03860027,-0.009933141,0.003093143,-0.043915876,-0.061814795,0.019533242,0.001304176,0.02466238,-0.072199388,-0.007433588,-0.014150416,0.024443703,-0.035110896,-0.003317137,-0.000559329,-0.021926269,-0.023832676,-0.036326842,-0.014623763,-0.005042788,0.003618247,-0.01339559,0.02529091,0.015689135,0.015014093,-0.035272551,0.013414273,0.07358713,-0.037232166,-0.001580174,0.070280484,0.009428193,0.047887604,-0.013742611,0.031389354,0.004987719,0.018874172,-0.074690686,-0.033295313,-0.00038841,0.031623715,-0.041813703,0.005872414,0.028970322,0.024871175,0.035205911,-0.011616326,0.004705278,-0.009638176,0.031977937,-0.040747158,0.022198488,-0.019869753,-0.024047481,0.019667062,0.021309935,0.008824256,-0.03292094,-0.003955761,0.021783999,-0.005254468,0.061121737,0.02427713,0.024618865,-0.032163598,-0.02459315,0.028490143,0.052688443,0.012732065,-0.010500755,0.018727678,0.017672682,0.021066902,-0.034443627,0.011125027,0.026763052
