,0,1,2,3,4,5
7914,20.0,0.5,-14.49808509,-11.85407039,-19.91788847,2269.180116969159
7915,24.0,0.6,-15.58159109,-9.849454314,9.211100796,1916.4830494756868
7916,28.0,0.7,-16.5673768,-9.865984311,-10.02315701,1576.2610964067758
7917,32.0,0.8,-17.53310157,-9.455353874,-5.550943369,1203.9431575664637
7918,36.0,0.9,-18.41073984,-8.119669274,4.580463272,806.9757251585312
7919,40.0,1.0,-19.11333099,-5.968008785,14.49069338,401.9864513642975
7921,4.0,0.1,5.153939551,-8.258068718,6.697102921,359.9231111587736
7922,8.0,0.2,4.36687602,-7.495902548,-0.248973603,264.940063374529
7923,12.0,0.3,3.750117297,-4.882816095,19.9632773,189.68159225209013
7924,16.0,0.4,3.2205257,-5.695473812,-13.42249313,149.78365729045703
7925,20.0,0.5,2.73707338,-4.001795847,12.10225645,106.07263295379425
7926,24.0,0.6,2.324444901,-4.246692805,-6.575254376,81.83436920931535
7927,28.0,0.7,1.924428976,-3.761707435,0.849694446,58.18075548094615
7928,32.0,0.8,1.627541049,-2.202041206,12.62778303,40.32327586748564
7929,36.0,0.9,1.357797269,-3.176594546,-12.4429712,32.028096007119906
7930,40.0,1.0,0.989511744,-4.172519956,-13.64210935,19.319592012318953
7932,4.0,0.1,-7.15802969,-7.646212872,-14.06721086,1474.1591953189147
7933,8.0,0.2,-7.92349373,-7.662791669,-7.820428369,1363.4678028851563
7934,12.0,0.3,-8.686514464,-7.598691176,-6.989202418,1241.661878333938
7935,16.0,0.4,-9.436714896,-7.408486996,-5.599962517,1108.2219924602375
7936,20.0,0.5,-10.0922335,-5.729857531,10.23110863,964.127926960989
7937,24.0,0.6,-10.65246919,-5.47903606,-3.094142249,828.9201046979151
7938,28.0,0.7,-11.22856565,-6.033651083,-11.30711482,685.3773001259503
7939,32.0,0.8,-11.78781992,-5.165894504,3.08502309,522.2524139504401
7940,36.0,0.9,-12.27759989,-4.638493339,0.376212008,356.56566262030475
7941,40.0,1.0,-12.74301503,-4.669296222,-4.962180256,184.30987542805457
7943,4.0,0.1,-3.919989873,-16.00872475,5.530523643,2010.41507754326
7944,8.0,0.2,-5.362503275,-12.8934558,16.72755551,1738.616555358746
7945,12.0,0.3,-6.554561395,-10.9795989,7.217987776,1542.219855951106
7946,16.0,0.4,-7.550075296,-8.964262452,10.19822548,1378.445492127728
7947,20.0,0.5,-8.477988177,-9.583673382,-15.47323811,1240.5638348294167
7948,24.0,0.6,-9.434991133,-9.556833011,-9.301625858,1075.6436503191658
7949,28.0,0.7,-10.32737006,-8.311497565,3.529565237,894.8589342212267
7950,32.0,0.8,-11.18150751,-8.763715853,-13.06355745,719.0610809382301
7951,36.0,0.9,-12.10498808,-9.690452412,-18.50217124,516.3789725236729
7952,40.0,1.0,-13.09433753,-10.08988055,-13.88777586,274.2317164545228
7954,4.0,0.1,-3.13375146,-17.1030694,-12.02841523,2084.9698211153323
7955,8.0,0.2,-4.67092027,-13.6970641,18.68836484,1781.9110261363373
7956,12.0,0.3,-5.985122155,-12.60516882,-2.223066033,1570.7376901061668
7957,16.0,0.4,-7.27692922,-13.22071509,-19.07353336,1376.0010118022594
7958,20.0,0.5,-8.476997989,-10.82065463,11.99991689,1146.4410070642407
7959,24.0,0.6,-9.541653738,-10.47816751,-7.221686215,956.7749555101557
7960,28.0,0.7,-10.45463529,-7.825664552,17.39521401,755.6790413277071
7961,32.0,0.8,-11.18586234,-6.815706375,2.787311227,583.6256492480958
7962,36.0,0.9,-11.92605229,-7.968876328,-18.93359903,412.00943404906906
7963,40.0,1.0,-12.65558987,-6.643953513,5.95385241,204.48331503315197
7965,4.0,0.1,-6.414643959,-4.50621464,-10.94280739,755.1313183806093
7966,8.0,0.2,-6.782183214,-2.871806054,12.66869331,693.0789657102506
7967,12.0,0.3,-7.148834789,-4.435173665,-19.30019186,638.031207599282
7968,16.0,0.4,-7.574495894,-4.083901983,-0.743894224,565.3921162909917
7969,20.0,0.5,-8.004985132,-4.518638393,-8.652256493,491.33810594293504
7970,24.0,0.6,-8.381714759,-3.040584272,11.01324494,406.46591834059706
7971,28.0,0.7,-8.660357226,-2.540596791,2.213450155,326.3611655036827
7972,32.0,0.8,-8.823214858,-0.746453267,16.31285892,244.88024935936943
7973,36.0,0.9,-8.9206056,-1.193905291,-5.448427671,165.14338961840338
7974,40.0,1.0,-9.05127717,-1.415827996,-3.525942737,83.99234868334361
7976,4.0,0.1,-3.920932023,-2.642952519,-6.376269178,318.50291494238843
7977,8.0,0.2,-4.183561159,-2.610176375,-2.29852992,295.94072495256154
7978,12.0,0.3,-4.44471242,-2.612805032,-2.637799172,271.5991040738943
7979,16.0,0.4,-4.660705601,-1.72190447,6.749073801,244.9820955197885
7980,20.0,0.5,-4.876018002,-2.570207504,-10.63615434,220.067213830933
7981,24.0,0.6,-5.11340392,-2.183947461,1.488741249,189.12005676576553
7982,28.0,0.7,-5.341987984,-2.384393595,-4.290301976,158.19244885175345
7983,32.0,0.8,-5.607773756,-2.922357295,-8.037494733,123.87824695944968
7984,36.0,0.9,-5.820282905,-1.353961256,13.55886891,83.5679416934126
7985,40.0,1.0,-6.0377228,-2.967941457,-18.31420096,46.93982288583545
7987,4.0,0.1,-8.274278418,-15.37903822,11.39519159,3481.6589393637996
7988,8.0,0.2,-9.834132661,-15.81085096,-19.91666984,3176.0311874961344
7989,12.0,0.3,-11.30155242,-13.57480547,7.686257257,2827.354645535077
7990,16.0,0.4,-12.56914908,-11.80659302,5.006157937,2515.0588221316234
7991,20.0,0.5,-13.7844683,-12.48842935,-18.97155547,2217.554366709995
7992,24.0,0.6,-14.98014557,-11.44254452,-1.497924404,1869.7823331815923
7993,28.0,0.7,-16.07766316,-10.52312837,-1.781014464,1514.4345279034192
7994,32.0,0.8,-17.02759907,-8.509150489,10.64041976,1145.1911844628942
7995,36.0,0.9,-17.82122246,-7.382098488,3.33428606,782.2803196664354
7996,40.0,1.0,-18.58966131,-7.976768967,-13.63109328,410.1333842934455
7998,4.0,0.1,-10.60384644,-10.92802544,4.836499824,2552.862479826195
7999,8.0,0.2,-11.57487032,-8.532373089,14.24628473,2320.8822218330693
8000,12.0,0.3,-12.31393504,-6.286348672,15.06959704,2113.08842523532
8001,16.0,0.4,-12.99446321,-7.30720331,-17.01382807,1920.8017856652841
8002,20.0,0.5,-13.68909664,-6.597295157,0.152747205,1697.103139607588
8003,24.0,0.6,-14.3690923,-6.995974521,-10.78675025,1466.18735274121
8004,28.0,0.7,-15.11331189,-7.873789531,-16.22034603,1210.1911098120302
8005,32.0,0.8,-15.84575295,-6.793041033,3.483074436,918.4668538224649
8006,36.0,0.9,-16.46885093,-5.6873438,4.825992515,621.172901756376
8007,40.0,1.0,-17.01698113,-5.282014526,-1.428009243,317.4875202836416
8009,4.0,0.1,-7.072738383,-14.78629721,-2.88570036,2374.2996649967176
8010,8.0,0.2,-8.473092548,-13.246446,1.394970412,2105.599815247064
8011,12.0,0.3,-9.718171736,-11.6812205,3.201463128,1858.328456576923
8012,16.0,0.4,-10.80529737,-10.08784395,5.062509199,1627.3834354861137
8013,20.0,0.5,-11.76847994,-9.190756567,-0.660951937,1408.7362436754834
8014,24.0,0.6,-12.68605648,-9.161265656,-8.880856282,1185.7669330161323
8015,28.0,0.7,-13.47499536,-6.659205932,17.13120847,940.5077675410695
8016,32.0,0.8,-14.08855552,-5.629161803,4.16483969,713.119852426051
8017,36.0,0.9,-14.59695334,-4.556666628,5.640973503,482.8582637333574
8018,40.0,1.0,-15.05898255,-4.681831819,-5.871943998,248.86490325418356
8020,4.0,0.1,-7.169907383,-8.881049748,-11.22729088,1334.7256959644094
8021,8.0,0.2,-8.003638168,-7.811390646,2.359283171,1203.81481915464
8022,12.0,0.3,-8.710591509,-6.351995368,7.52441937,1078.7109403205525
8023,16.0,0.4,-9.252492116,-4.516601573,12.93493188,962.205606294518
8024,20.0,0.5,-9.759276848,-5.6010224,-15.91205559,855.3607438549486
8025,24.0,0.6,-10.2499106,-4.234425388,8.759632641,727.4798397682417
8026,28.0,0.7,-10.63051785,-3.391761796,4.620563352,604.1051582736841
8027,32.0,0.8,-11.01799745,-4.341995486,-13.37713284,479.4864524052611
8028,36.0,0.9,-11.50917378,-5.462853281,-16.12034126,338.3425213815152
8029,40.0,1.0,-12.053102,-5.416483833,-4.97558773,174.739347301849
8031,4.0,0.1,-4.859018376,-9.869627927,-7.139990393,815.6854380081019
8032,8.0,0.2,-5.704873046,-7.093722843,19.30050414,694.4109256983172
8033,12.0,0.3,-6.363869847,-6.102727032,3.319990093,609.6818981537491
8034,16.0,0.4,-6.998967485,-6.591087725,-11.2345833,531.8846698260016
8035,20.0,0.5,-7.592488107,-5.300825507,6.967415963,438.8256072616456
8036,24.0,0.6,-8.002753537,-2.943760959,19.46799118,352.83825612504
8037,28.0,0.7,-8.210925943,-1.247946044,14.87642508,278.2334499644186
8038,32.0,0.8,-8.29007582,-0.350014515,8.187816531,208.1502356784486
8039,36.0,0.9,-8.324057184,-0.32994717,-0.139140197,138.96716671866267
8040,40.0,1.0,-8.333625844,0.130894554,4.51273064,69.56827678119754
8042,4.0,0.1,1.229532099,-16.04855921,-5.679465167,1295.6991515243506
8043,8.0,0.2,-0.246437383,-13.51308136,10.59508359,1036.4698680020874
8044,12.0,0.3,-1.562303436,-12.81585815,-6.186428384,853.2444897949725
8045,16.0,0.4,-2.696035294,-9.907247768,17.74878524,686.3661181671619
8046,20.0,0.5,-3.617095256,-8.536788641,4.493991656,579.368856636649
8047,24.0,0.6,-4.474483052,-8.609751442,-9.303505973,493.30773843954364
8048,28.0,0.7,-5.253478826,-6.997038112,8.337175564,398.72614384693907
8049,32.0,0.8,-5.978009876,-7.485444151,-12.1293709,321.8210192490034
8050,36.0,0.9,-6.73772725,-7.705240656,-9.795138785,229.31693484156096
8051,40.0,1.0,-7.531321627,-8.159084083,-12.47437804,124.06950906020603
8053,4.0,0.1,-0.891444896,-4.316781444,-3.57162469,271.177077308799
8054,8.0,0.2,-1.295141206,-3.76631763,1.467675035,251.68401875630076
8055,12.0,0.3,-1.706600882,-4.45145877,-10.96600816,235.81070917273098
8056,16.0,0.4,-2.111021641,-3.650306705,3.967313071,212.48147074645195
8057,20.0,0.5,-2.512855124,-4.374298439,-11.25825217,194.62162147209702
8058,24.0,0.6,-3.000199514,-5.356226623,-14.69272574,168.53895255482956
8059,28.0,0.7,-3.487660133,-4.408774002,4.59992002,129.76921084573544
8060,32.0,0.8,-3.931143416,-4.460037422,-4.947467042,98.06235312075478
8061,36.0,0.9,-4.298225894,-2.90748371,11.85471235,62.59414360729585
8062,40.0,1.0,-4.624766839,-3.611601839,-10.30659075,34.96326522302217
8064,4.0,0.1,-8.907056168,-8.974058722,-4.678766742,1566.8953786073612
8065,8.0,0.2,-9.74871005,-7.877295264,2.551095762,1406.9165447904197
8066,12.0,0.3,-10.48344719,-6.834819159,3.077389687,1249.7948760272775
8067,16.0,0.4,-11.03901214,-4.318413064,19.60841139,1093.130106469097
8068,20.0,0.5,-11.47455317,-4.391194748,-5.083227156,950.6991770645064
8069,24.0,0.6,-11.92453766,-4.604933329,-6.637230708,799.6220193068891
8070,28.0,0.7,-12.29513812,-2.836543981,13.97788895,636.0017457802397
8071,32.0,0.8,-12.49004737,-1.090733075,15.50901653,475.8084357367226
8072,36.0,0.9,-12.55077049,-0.139579248,8.904307074,317.41480582234067
8073,40.0,1.0,-12.5964375,-0.763366286,-6.694540505,159.47705014087313
8075,4.0,0.1,0.928746043,-7.861289828,-5.226433047,206.41500572521005
8076,8.0,0.2,0.183532009,-7.056403395,0.59672398,143.61598074103176
8077,12.0,0.3,-0.477261617,-6.174170551,2.214392183,93.7876874721951
8078,16.0,0.4,-0.982664267,-3.970602476,16.98165424,55.41500916459736
8079,20.0,0.5,-1.273007373,-1.871243131,18.09016239,37.24181317690683
8080,24.0,0.6,-1.396218414,-0.613929422,11.34102668,30.483444673396935
8081,28.0,0.7,-1.511269326,-1.669498926,-11.70620416,27.514015047824646
8082,32.0,0.8,-1.725325714,-2.596186615,-11.40744077,21.757677329022993
8083,36.0,0.9,-1.914436136,-1.209135484,11.9794071,11.390095045122933
8084,40.0,1.0,-1.946606159,0.536643542,17.13609002,5.545489735294757
8086,4.0,0.1,-1.73427952,-9.509046916,-7.901980443,573.2291470062157
8087,8.0,0.2,-2.583956218,-7.517671118,11.41699099,479.48724182742734
8088,12.0,0.3,-3.227911354,-5.39677398,14.76942004,415.6432946361464
8089,16.0,0.4,-3.832248638,-6.668775218,-18.76338523,375.00803469406947
8090,20.0,0.5,-4.457744492,-5.8547074,1.885719644,314.08901903595876
8091,24.0,0.6,-5.033617001,-5.665889225,-3.870543346,259.9221546475088
8092,28.0,0.7,-5.535710712,-4.397127498,7.66668016,202.40764829581516
8093,32.0,0.8,-5.981969539,-4.525903142,-5.750344704,152.1349350518172
8094,36.0,0.9,-6.344597019,-2.756137626,14.07138036,95.70184391445375
8095,40.0,1.0,-6.574020922,-1.847482183,6.792315392,46.861619241318174
8097,4.0,0.1,-8.380818288,-5.232342935,18.50472628,984.2338892178909
8098,8.0,0.2,-8.820526094,-3.589194428,12.03440701,884.9062369784826
8099,12.0,0.3,-9.098463309,-1.996097066,13.15160147,793.4981050011498
8100,16.0,0.4,-9.230362186,-0.664077121,12.00121068,705.8668438129083
8101,20.0,0.5,-9.370013624,-2.104941226,-15.80515542,619.5061140166052
8102,24.0,0.6,-9.6208557,-2.898673636,-10.44574487,526.0291664484935
8103,28.0,0.7,-9.826390078,-1.23965955,14.53479708,424.5204252707839
8104,32.0,0.8,-9.97126086,-1.650903166,-5.561143972,325.369425875077
8105,36.0,0.9,-10.1504303,-1.927870192,-4.561364611,223.06326986201367
8106,40.0,1.0,-10.38660394,-2.781379962,-10.89683417,116.21132087408105
8108,4.0,0.1,8.656023726,-9.549071284,-17.09458664,843.6269980416517
8109,8.0,0.2,7.750818079,-8.571334551,0.725310862,676.0543644477011
8110,12.0,0.3,6.91523163,-8.147457869,-4.117097671,542.5087771895488
8111,16.0,0.4,6.054177225,-9.05844956,-17.72046096,428.2225264997036
8112,20.0,0.5,5.195021814,-8.139964204,0.593299448,307.9438825137563
8113,24.0,0.6,4.507645986,-5.649060498,18.03527878,214.69485360224414
8114,28.0,0.7,3.900808492,-6.473943633,-14.31720629,160.83774035371664
8115,32.0,0.8,3.341875224,-4.733720607,11.81289758,102.68457531944401
8116,36.0,0.9,2.841967107,-5.2557428,-10.21930309,68.41061177534465
8117,40.0,1.0,2.320851421,-5.168032521,-4.334054075,32.18883158009645
8119,4.0,0.1,2.825492618,-2.111492779,-14.72159105,105.36713503776366
8120,8.0,0.2,2.622405216,-1.952898051,-0.444926734,91.84169853240482
8121,12.0,0.3,2.360412425,-3.265091529,-15.74186269,81.14988881890808
8122,16.0,0.4,2.070955356,-2.536196081,4.394383783,63.67848810531208
8123,20.0,0.5,1.772459262,-3.419014605,-11.81314618,52.860788413325764
8124,24.0,0.6,1.461660971,-2.807147309,3.010690047,37.33176359532263
8125,28.0,0.7,1.213024414,-2.176099549,3.824112027,27.269913513956496
8126,32.0,0.8,1.010214051,-1.884959225,0.883299623,20.98995687386322
8127,36.0,0.9,0.756823031,-3.161587589,-15.30019385,16.41245207399283
8128,40.0,1.0,0.499461149,-2.004924568,8.993011385,4.673555231584084
8130,4.0,0.1,-1.717591639,-8.886755459,-13.28762353,930.3285898763352
8131,8.0,0.2,-2.540878683,-7.600420759,4.630476566,847.5212415545311
8132,12.0,0.3,-3.311099876,-7.800666234,-9.704666683,783.1915747928277
8133,16.0,0.4,-4.084037011,-7.660413625,-6.326845266,710.9068959325721
8134,20.0,0.5,-4.837545602,-7.413866634,-5.069616002,635.345455864169
8135,24.0,0.6,-5.635950034,-8.535530706,-19.20068503,556.8496849139624
8136,28.0,0.7,-6.537445714,-9.478666592,-18.44631566,450.38713616704257
8137,32.0,0.8,-7.383263397,-7.471140263,11.61708645,316.1024865341069
8138,36.0,0.9,-8.036985242,-5.633912005,11.83506413,205.09718782727336
8139,40.0,1.0,-8.608967696,-5.802920738,-7.409911875,108.06274785225837
8141,4.0,0.1,-2.308639248,-12.19902189,6.813912336,1110.6458466198394
8142,8.0,0.2,-3.387515994,-9.424743301,16.95401846,956.2677493631209
8143,12.0,0.3,-4.225927786,-7.377605804,12.08725705,854.5295047540606
8144,16.0,0.4,-4.895666585,-6.039468732,6.683982739,781.5114627873953
8145,20.0,0.5,-5.563812888,-7.302411802,-19.31089374,720.8453507848278
8146,24.0,0.6,-6.33898685,-8.186337785,-16.59099945,634.6995657209761
8147,28.0,0.7,-7.13964019,-7.832623265,-4.469388199,526.124378792635
8148,32.0,0.8,-7.913672143,-7.651041656,-5.924503435,413.70005238418565
8149,36.0,0.9,-8.734415525,-8.745586622,-19.15288349,292.35990847068757
8150,40.0,1.0,-9.511534642,-6.828737858,11.39729648,137.75044381451363
8152,4.0,0.1,-11.02380795,-12.26008519,5.481030331,3539.4561986853523
8153,8.0,0.2,-12.17968313,-10.88040911,2.238009009,3267.4719596333653
8154,12.0,0.3,-13.30553667,-11.6242662,-18.69710632,3000.7189326635657
8155,16.0,0.4,-14.50090537,-12.27230888,-18.43411382,2686.810152974682
8156,20.0,0.5,-15.58511343,-9.458737267,17.29363559,2324.225248417217
8157,24.0,0.6,-16.48970102,-8.646548782,-0.923991066,1990.3664279455174
8158,28.0,0.7,-17.34774656,-8.5165287,-7.280254607,1643.6891135795724
8159,32.0,0.8,-18.18308197,-8.195528598,-5.143353067,1269.9485312359432
8160,36.0,0.9,-18.99849857,-8.114159383,-7.34047388,872.0251019037091
8161,40.0,1.0,-19.7712383,-7.353313815,-0.118941598,444.97315871277544
8163,4.0,0.1,-6.577041694,-10.16318384,-17.17264034,1530.9644757851333
8164,8.0,0.2,-7.48598388,-8.050859411,12.03382247,1382.9421946936468
8165,12.0,0.3,-8.302248153,-8.270761628,-10.3616649,1261.3618383701423
8166,16.0,0.4,-9.030616593,-6.328965057,12.13428131,1123.4921955714537
8167,20.0,0.5,-9.727766171,-7.592963375,-19.61147896,1001.1481569144088
8168,24.0,0.6,-10.38286628,-5.543195957,13.94667306,846.9425788876728
8169,28.0,0.7,-10.9311408,-5.424276074,-4.293546351,707.4390968343979
8170,32.0,0.8,-11.50208691,-5.985297396,-11.31967435,558.4343140166635
8171,36.0,0.9,-12.13158376,-6.594487938,-12.38687383,389.67185067595557
8172,40.0,1.0,-12.75852537,-5.95500071,0.125456125,198.24208176923062
8174,4.0,0.1,-5.994946404,-12.34329048,-13.7433534,1650.8594327510177
8175,8.0,0.2,-7.134072232,-10.47043514,7.337295169,1461.6188316771402
8176,12.0,0.3,-8.169970803,-10.25118977,-8.166532088,1300.8246535428148
8177,16.0,0.4,-9.162461047,-9.609311294,-3.506117633,1128.655877688668
8178,20.0,0.5,-10.07262302,-8.610571065,0.885782552,952.3048574015975
8179,24.0,0.6,-10.81302203,-6.2369627,16.33209354,776.7012657795012
8180,28.0,0.7,-11.36877088,-4.9002884,7.809254551,619.546430240048
8181,32.0,0.8,-11.78820664,-3.511568401,9.692842323,465.97973023172597
8182,36.0,0.9,-12.11528954,-3.03798132,1.46504185,314.21704584799147
8183,40.0,1.0,-12.37662,-2.202549464,5.741013942,158.1967429711779
8185,4.0,0.1,1.39540033,-17.0007471,-8.746566309,1893.2140803930752
8186,8.0,0.2,-0.245957913,-15.84566591,-4.862770544,1601.8590242429639
8187,12.0,0.3,-1.820055756,-15.63972277,-13.68154708,1350.5951681298425
8188,16.0,0.4,-3.355887173,-15.08613056,-9.822392075,1101.7457131999258
8189,20.0,0.5,-4.758319368,-12.99732103,6.863773449,862.4100022782787
8190,24.0,0.6,-5.923292619,-10.34631998,14.86027793,670.6024881837186
8191,28.0,0.7,-6.923374885,-9.666651264,-3.204135483,527.3666163040873
8192,32.0,0.8,-7.839969364,-8.681652228,0.684045566,385.93801742507867
8193,36.0,0.9,-8.577011503,-6.102174682,18.42435407,249.09947279700094
8194,40.0,1.0,-9.236366347,-7.068814212,-16.25994373,136.60052651028118
8196,4.0,0.1,3.250280372,-6.556989517,10.0832376,220.49135559582737
8197,8.0,0.2,2.613403519,-6.186717706,-2.666050423,166.42456317068076
8198,12.0,0.3,2.112315337,-3.87359162,18.12037904,121.2836701195354
8199,16.0,0.4,1.696640876,-4.430615404,-9.726982446,100.1753413153094
8200,20.0,0.5,1.239150459,-4.714462932,-7.413379444,77.19332725750931
8201,24.0,0.6,0.824810607,-3.591054476,7.090686026,53.15688168636376
8202,28.0,0.7,0.436801043,-4.159661584,-9.566166708,39.32950775774786
8203,32.0,0.8,0.125055824,-2.109408008,17.38508356,21.37837038575035
8204,36.0,0.9,-0.136999376,-3.114939925,-12.67587117,15.401923630478592
8205,40.0,1.0,-0.3972586,-2.107040072,7.476406292,4.876915515503012
8207,4.0,0.1,-6.354591633,-1.739592434,15.95473667,700.0928139032972
8208,8.0,0.2,-6.581257118,-2.776439362,-12.63512413,655.4130291336282
8209,12.0,0.3,-6.924086099,-4.05877161,-16.25161229,603.593236540637
8210,16.0,0.4,-7.398984461,-5.416569442,-18.32696195,537.8560667420076
8211,20.0,0.5,-7.825727238,-3.155956697,18.33869968,452.09248349629615
8212,24.0,0.6,-8.09345498,-2.21428997,6.739389852,379.2088744896157
8213,28.0,0.7,-8.344889586,-2.804565857,-8.417104934,308.57468402720014
8214,32.0,0.8,-8.54209765,-1.166885556,14.40472237,230.7176739010689
8215,36.0,0.9,-8.674809294,-1.482094709,-4.479207961,155.35113960534804
8216,40.0,1.0,-8.733461838,0.279685719,17.03127884,77.80190207184404
8218,4.0,0.1,-3.675181309,-3.883543746,15.81918329,300.6485607090874
8219,8.0,0.2,-4.096625499,-4.5344927,-10.72393143,270.80845822815564
8220,12.0,0.3,-4.460539546,-2.773139237,13.97439416,232.88948017616863
8221,16.0,0.4,-4.638604277,-0.820690772,17.74383734,204.3263474462546
8222,20.0,0.5,-4.728155785,-0.967886532,-2.367472684,180.56194564666407
8223,24.0,0.6,-4.868926602,-1.833111797,-10.05996082,157.24165954606067
8224,28.0,0.7,-5.089801792,-2.572077953,-9.598413455,129.66890037159718
8225,32.0,0.8,-5.278401583,-1.2224086,11.61069562,96.68658538917646
8226,36.0,0.9,-5.441794061,-2.03195085,-9.72934729,66.65673806850415
8227,40.0,1.0,-5.58439048,-0.839842675,10.49511757,32.4414902159064
8229,4.0,0.1,-4.178166604,-10.26687181,-13.21650709,1229.9994326531553
8230,8.0,0.2,-5.122899701,-8.654655911,6.674828033,1106.2603194211017
8231,12.0,0.3,-6.03127078,-9.498700618,-17.52415787,1004.8903824904379
8232,16.0,0.4,-6.949833192,-8.882810737,-3.026725312,876.753361293099
8233,20.0,0.5,-7.860167235,-9.316640814,-13.44164119,749.5030479765401
8234,24.0,0.6,-8.703884187,-7.586528634,8.863952278,600.0176343678784
8235,28.0,0.7,-9.333344477,-5.045028435,19.1203991,466.31176946273456
8236,32.0,0.8,-9.746619115,-3.250370324,13.81383472,351.92019011771316
8237,36.0,0.9,-10.09224294,-3.655357585,-7.506110897,245.40458855333253
8238,40.0,1.0,-10.49439036,-4.375588815,-11.22378643,129.90787341514533
8240,4.0,0.1,-9.058849299,-15.28827976,5.350118873,3709.7226766914205
8241,8.0,0.2,-10.52083254,-13.97329782,-1.470013002,3393.785309189626
8242,12.0,0.3,-11.84825893,-12.59814528,0.477261566,3087.833535197356
8243,16.0,0.4,-13.04295973,-11.31721603,0.862284424,2788.737892136033
8244,20.0,0.5,-14.14934689,-10.81883216,-6.080032906,2490.5359972758033
8245,24.0,0.6,-15.26311131,-11.44600508,-17.40937337,2173.10001655531
8246,28.0,0.7,-16.35263926,-10.36260751,-0.061303778,1807.6109859967942
8247,32.0,0.8,-17.43196193,-11.20972958,-19.26444744,1432.8185220320265
8248,36.0,0.9,-18.5610786,-11.36993413,-12.89321218,1001.4315933704877
8249,40.0,1.0,-19.7151239,-11.70538219,-14.89493368,526.8113778529784
8251,4.0,0.1,1.436252988,-5.435130306,-7.650085251,158.54704815533907
8252,8.0,0.2,0.921410476,-4.871118563,0.491692306,126.65096504486266
8253,12.0,0.3,0.544446287,-2.704273284,17.8988109,102.07296291815803
8254,16.0,0.4,0.238280057,-3.407335565,-10.09228511,92.861610006004
8255,20.0,0.5,-0.164078517,-4.619634314,-16.14657323,80.68562587421857
8256,24.0,0.6,-0.560280481,-3.325962574,8.974697756,58.014123784032634
8257,28.0,0.7,-0.885190611,-3.17475964,-1.737071954,46.23545652393658
8258,32.0,0.8,-1.159837981,-2.332227627,5.678846428,35.35770823949422
8259,36.0,0.9,-1.464443864,-3.736489571,-17.08867827,28.411951909417972
8260,40.0,1.0,-1.786577257,-2.723065863,6.912903151,10.845887139341109
8262,4.0,0.1,5.626945294,-7.994990842,-15.98110575,421.1932416208049
8263,8.0,0.2,4.93570482,-5.865307429,14.3844294,324.33387101050886
8264,12.0,0.3,4.412672382,-4.616157051,7.261179387,264.5362986578371
8265,16.0,0.4,4.003873097,-3.577142655,6.302151122,223.49209155702357
8266,20.0,0.5,3.654382758,-3.415360067,-1.87707752,194.46655666210012
8267,24.0,0.6,3.268054636,-4.296518827,-12.67486881,169.42974183279375
8268,28.0,0.7,2.771240963,-5.617737994,-18.18032841,139.48622520139367
8269,32.0,0.8,2.190079968,-5.999126486,-9.625494867,98.5948468516761
8270,36.0,0.9,1.60569591,-5.693645177,-2.789027488,57.3456272332413
8271,40.0,1.0,1.093186798,-4.575175122,6.059609432,22.310879104631123
8273,4.0,0.1,-2.318277067,-3.874358494,19.60745874,474.1557080922753
8274,8.0,0.2,-2.764119358,-5.023340823,-15.94824621,451.8483836016632
8275,12.0,0.3,-3.262912805,-4.953688787,-4.291414106,417.7023419665007
8276,16.0,0.4,-3.777833936,-5.338324315,-8.995566597,382.4246282198723
8277,20.0,0.5,-4.295419765,-5.018718136,-1.979796496,339.2502913877535
8278,24.0,0.6,-4.838274143,-5.824934724,-13.49070966,295.5925307307577
8279,28.0,0.7,-5.348598511,-4.40521076,9.093995952,237.34377327342227
8280,32.0,0.8,-5.845739913,-5.51905628,-16.10986922,188.91688158965613
8281,36.0,0.9,-6.288927571,-3.380336279,16.95532344,122.98658480597993
8282,40.0,1.0,-6.703165785,-4.879446987,-19.13348922,70.57188648879733
8284,4.0,0.1,0.195737775,-10.44790905,9.884446586,457.37345762654246
8285,8.0,0.2,-0.710907736,-7.730287333,18.10976202,347.6878294113512
8286,12.0,0.3,-1.384617104,-5.776458412,12.80119553,285.7852799494011
8287,16.0,0.4,-1.885397911,-4.26435524,10.11322365,249.68129060415976
8288,20.0,0.5,-2.299316228,-4.018114442,-1.676775191,227.43045324546654
8289,24.0,0.6,-2.738829925,-4.759800122,-11.81199377,205.98429658490767
8290,28.0,0.7,-3.230815743,-5.074669299,-8.068549951,175.12979404132835
8291,32.0,0.8,-3.777645736,-5.849026753,-13.21187447,138.61384769033967
8292,36.0,0.9,-4.348853445,-5.579616839,-3.017977948,89.25935829125577
8293,40.0,1.0,-4.821322326,-3.897786628,12.09361329,39.16916698064198
8295,4.0,0.1,-5.967215341,-8.06490753,-10.75084349,1049.1506542661912
8296,8.0,0.2,-6.761936941,-7.833382591,-5.631966621,947.9223586941423
8297,12.0,0.3,-7.566823133,-8.257277506,-12.28781107,840.6780894429996
8298,16.0,0.4,-8.314774949,-6.727254947,7.820707424,714.483693801342
8299,20.0,0.5,-8.85894652,-4.198318382,19.84764995,599.7864349038291
8300,24.0,0.6,-9.184803632,-2.349630201,15.22831069,501.70997818028115
8301,28.0,0.7,-9.349838682,-0.973994238,12.10600913,410.66909110807364
8302,32.0,0.8,-9.475384774,-1.527700706,-6.792525607,321.5681656677147
