x_0,x_1,x_2,x_3,u_0,u_1,ctg
4.876644067531224209e+02,-2.804338937238164726e+04,4.666577890130737615e+03,-5.877922911694731010e+04,1.655707885110437928e+03,2.318952923407590788e+03,2.741454247106087208e+07
-2.856806491214243124e+03,-1.860337161585057402e+04,1.972652747287064813e+03,-3.297128126042657095e+04,-7.566279960099995151e+03,-3.155702818821615438e+03,2.747094658317565173e+07
-3.951953451721388774e+03,-3.692274783458482943e+03,-3.046074647639651630e+03,6.807155011468314569e+02,-7.753643521375443925e+03,-3.076473489647488350e+03,2.748231760155961663e+07
-2.839757126616357255e+03,1.451658844401209717e+04,-5.084852969013612892e+03,3.622298559796920017e+04,-4.225839655189142832e+03,-3.620854905597116158e+01,2.754098178569722921e+07
-2.348634571561717621e+01,2.327245618803700563e+04,-4.234286229673462913e+03,4.853283046163818653e+04,5.139902174818997082e+03,4.360441263526588955e+03,2.761704484492229298e+07
2.839342151877460310e+03,2.151655449159303680e+04,-1.817951845019069310e+02,3.814826693248171796e+04,-1.580625233168309933e+03,9.604481897459238098e+03,2.767973080368274823e+07
3.915567357679895849e+03,-7.375625606971290836e+03,1.515736737161345900e+03,-2.215902296929629301e+04,5.521559591840095891e+03,-1.571227015874945209e+03,2.771469675635385886e+07
1.530435833843815772e+03,-1.960177738330863576e+04,4.416643330135882934e+03,-4.300775335502386588e+04,9.335303457033558516e+03,-6.847649670608407177e+02,2.778325336625616997e+07
-1.019011319894508347e+03,-1.079712153861543629e+04,4.000542391480126753e+03,-2.134867051262705354e+04,5.014117542131249138e+03,-5.371777226410891672e+03,2.782041871201878786e+07
-1.642508184223503804e+03,1.363404744326513764e+03,1.189514784705535021e+03,4.166093583364497135e+03,5.620813090095471125e+02,6.855658425180979975e+03,2.782878023331540823e+07
-8.238136047277164380e+02,7.028684813941699758e+03,-6.364395434353665451e+02,1.435778915918470193e+04,6.725232857946550212e+03,-7.667402348064024409e+02,2.785162696043669805e+07
4.775333231436922574e+02,1.366815211566126891e+04,8.860110828824111877e+02,2.454305766214126561e+04,4.944620580253484150e+03,-2.030371087367908331e+03,2.789120171462052688e+07
1.837481206627103802e+03,5.392111373860543608e+03,1.790394715429577445e+03,4.940827793124936761e+03,-8.974035219546181906e+03,9.216271411569912743e+03,2.790516252970957011e+07
1.139950447401918609e+03,-2.240993585485558287e+04,3.494453758435705026e+02,-4.794453327797172096e+04,-8.815089256064246001e+03,3.651768881907588366e+03,2.797700639466564357e+07
-2.248264930283721696e+03,-2.724781919867967372e+04,-3.601471792293113481e+02,-4.964218943514710554e+04,-3.834462184565679308e+03,2.939902542118792553e+03,2.805650481540898234e+07
-4.355860613017246578e+03,-2.414326874430785210e+03,-2.416201089078333553e+03,4.989078908162531661e+03,-3.312946239597589738e+03,3.479588425793568604e+03,2.807068028289367259e+07
-2.682761560147944238e+03,2.318012581763514027e+04,-4.698818465574099719e+03,5.349665213193267846e+04,-8.418329533783688021e+03,9.655492313802304125e+03,2.815473864086896181e+07
8.977537833558791363e+02,2.151357980442235203e+04,-5.075137305697367992e+03,4.384963390068428271e+04,-8.938645808694727748e+03,-7.461782448465608468e+03,2.822607474566312134e+07
2.672490645240014146e+03,1.457044906071566402e+03,-2.522552898493330304e+03,5.186977626633105274e+02,9.140640161192644882e+03,-1.215205750670151247e+03,2.823324553187558800e+07
2.096907837480010130e+03,1.652296592556370342e+03,2.976592373643737574e+03,9.172880568591779138e+00,-2.360117147757976454e+03,-2.216015686931538767e+03,2.823998050155983493e+07
