,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
6,0.6,313.6125,305.0099,297.1241,290.1997,284.3684,279.6426,275.9242,273.0237,270.6818,268.5889,266.4003,263.7484,260.2553,255.552,249.3066,241.2649,231.2964,219.4376,205.918,191.159,177.7816969639965,300.48216006561114,2125.6212,719.3530999999998,3652.2816,-33.357399999999984
7,0.7,195.8479,212.903,228.0784,240.7568,250.6263,257.6724,262.1244,264.3764,264.9098,264.2353,262.8622,261.2901,260.0125,259.5145,260.2543,262.6205,266.8723,273.0756,281.0579,290.4009,225.36008240773452,182.23505439159206,2844.9743,827.3087,2932.9285,-55.32760000000002
8,0.8,229.0004,232.672,236.3814,240.0945,243.7329,247.1838,250.3168,253.0009,255.1134,256.5371,257.1469,256.7907,255.2744,252.3621,247.798,241.3524,232.8858,222.4145,210.1598,196.5598,259.2168163236968,222.59476218187217,3672.283,1053.1073000000001,2105.6198,-65.81620000000001
9,0.9,256.7724,254.5335,252.667,251.2711,250.3605,249.8674,249.6574,249.5549,249.3718,248.9345,248.107,246.8066,245.0112,242.7591,240.1383,237.2681,234.2748,231.2659,228.3101,225.4276,197.72921017630733,371.6509919372523,4725.3903,1052.5124999999998,1052.5124999999998,-63.1326
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,362.5976045805715,177.8056567097041,0.0,478.6197,3351.4762,-40.0
1,0.1,347.3241,332.7455,319.4606,307.8967,298.2705,290.5879,284.675,280.226,276.8527,274.1232,271.5861,268.7829,265.2557,260.5608,254.2959,246.1424,235.9194,223.6354,209.5217,194.033,339.10441992759195,370.6337922468974,478.6197,505.3025999999999,2872.8565,-22.41210000000001
2,0.2,332.1275,325.1889,318.3335,311.6165,305.103,298.8653,292.9803,287.5333,282.6301,278.4195,275.1205,273.0474,272.6193,274.342,278.7524,286.3264,297.3625,311.8667,329.4714,349.4205,346.45096101684186,275.12299919464124,983.9223,255.31040000000007,2367.5539,-14.13470000000001
3,0.3,338.85,331.3815,324.1732,317.3438,311.0018,305.2449,300.1603,295.8224,292.2863,289.5768,287.6736,286.4958,285.8918,285.6409,285.4713,285.0966,284.2658,282.8163,280.7149,278.0722,282.18096836175687,257.3041729471502,1239.2327,227.62650000000008,2112.2435,-7.755100000000027
4,0.4,286.7644,290.9433,294.3781,296.8427,298.2477,298.6338,298.1419,296.9687,295.3211,293.3775,291.2624,289.0351,286.6923,284.1816,281.4225,278.3303,274.8417,270.9349,266.6427,262.0541,224.15178635342386,361.0193543493491,1466.8592,231.0978,1884.617,-14.366199999999992
5,0.5,236.2583,247.7934,258.258,267.2816,274.6551,280.3347,284.4237,287.1421,288.7941,289.7421,290.3897,291.1722,292.5468,294.9744,298.8866,304.6362,312.4369,322.3062,334.0268,347.1462,366.7804074364898,195.0284632993405,1697.957,198.99569999999994,1653.5192,-32.6653
